Time,Channel A
(ms),(V)

1.29019367,-0.00518815
1.29051367,-0.00546281
1.29083367,-0.00573748
1.29115367,-0.00589007
1.29147367,-0.00604267
1.29179367,-0.00616474
1.29211367,-0.00643941
1.29243367,-0.00659200
1.29275367,-0.00674459
1.29307367,-0.00701926
1.29339367,-0.00729392
1.29371367,-0.00756859
1.29403367,-0.00784326
1.29435367,-0.00799585
1.29467367,-0.00827052
1.29499367,-0.00839259
1.29531367,-0.00869778
1.29563367,-0.00897244
1.29595367,-0.00924711
1.29627367,-0.00952178
1.29659367,-0.00979644
1.29691367,-0.01007111
1.29723367,-0.01037629
1.29755367,-0.01077303
1.29787367,-0.01104770
1.29819367,-0.01135289
1.29851367,-0.01162755
1.29883367,-0.01190222
1.29915367,-0.01232948
1.29947367,-0.01272622
1.29979367,-0.01300089
1.30011367,-0.01315348
1.30043367,-0.01342814
1.30075367,-0.01370281
1.30107367,-0.01400800
1.30139367,-0.01428266
1.30171367,-0.01455733
1.30203367,-0.01483200
1.30235367,-0.01510666
1.30267367,-0.01538133
1.30299367,-0.01565600
1.30331367,-0.01596118
1.30363367,-0.01623585
1.30395367,-0.01651051
1.30427367,-0.01678518
1.30459367,-0.01705985
1.30491367,-0.01721244
1.30523367,-0.01733451
1.30555367,-0.01748711
1.30587367,-0.01763970
1.30619367,-0.01776177
1.30651367,-0.01791437
1.30683367,-0.01791437
1.30715367,-0.01803644
1.30747367,-0.01818903
1.30779367,-0.01831111
1.30811367,-0.01831111
1.30843367,-0.01846370
1.30875367,-0.01846370
1.30907367,-0.01861629
1.30939367,-0.01861629
1.30971367,-0.01873836
1.31003367,-0.01889096
1.31035367,-0.01889096
1.31067367,-0.01889096
1.31099367,-0.01889096
1.31131367,-0.01889096
1.31163367,-0.01889096
1.31195367,-0.01889096
1.31227367,-0.01889096
1.31259367,-0.01889096
1.31291367,-0.01889096
1.31323367,-0.01889096
1.31355367,-0.01889096
1.31387367,-0.01889096
1.31419367,-0.01889096
1.31451367,-0.01889096
1.31483367,-0.01889096
1.31515367,-0.01889096
1.31547367,-0.01889096
1.31579367,-0.01889096
1.31611367,-0.01889096
1.31643367,-0.01889096
1.31675367,-0.01873836
1.31707367,-0.01873836
1.31739367,-0.01873836
1.31771367,-0.01873836
1.31803367,-0.01861629
1.31835367,-0.01861629
1.31867367,-0.01861629
1.31899367,-0.01861629
1.31931367,-0.01846370
1.31963367,-0.01818903
1.31995367,-0.01791437
1.32027367,-0.01791437
1.32059367,-0.01791437
1.32091367,-0.01791437
1.32123367,-0.01791437
1.32155367,-0.01776177
1.32187367,-0.01763970
1.32219367,-0.01748711
1.32251367,-0.01733451
1.32283367,-0.01721244
1.32315367,-0.01705985
1.32347367,-0.01693777
1.32379367,-0.01666311
1.32411367,-0.01651051
1.32443367,-0.01635792
1.32475367,-0.01623585
1.32507367,-0.01596118
1.32539367,-0.01580859
1.32571367,-0.01553392
1.32603367,-0.01525925
1.32635367,-0.01498459
1.32667367,-0.01467940
1.32699367,-0.01440474
1.32731367,-0.01413007
1.32763367,-0.01385540
1.32795367,-0.01358074
1.32827367,-0.01330607
1.32859367,-0.01303140
1.32891367,-0.01272622
1.32923367,-0.01245155
1.32955367,-0.01217689
1.32987367,-0.01190222
1.33019367,-0.01162755
1.33051367,-0.01135289
1.33083367,-0.01104770
1.33115367,-0.01077303
1.33147367,-0.01049837
1.33179367,-0.01022370
1.33211367,-0.00994903
1.33243367,-0.00967437
1.33275367,-0.00939970
1.33307367,-0.00909452
1.33339367,-0.00881985
1.33371367,-0.00854518
1.33403367,-0.00827052
