Time,Channel A
(ms),(mV)

0.22388700,127.03330000
0.22516700,125.91940000
0.22644700,124.79020000
0.22772700,123.67630000
0.22900700,122.54710000
0.23028700,121.43310000
0.23156700,120.31920000
0.23284700,119.19000000
0.23412700,118.15240000
0.23540700,117.02320000
0.23668700,115.90930000
0.23796700,114.71910000
0.23924700,113.60510000
0.24052700,112.47600000
0.24180700,111.36200000
0.24308700,110.24810000
0.24436700,109.05790000
0.24564700,107.86770000
0.24692700,106.75370000
0.24820700,105.62460000
0.24948700,104.51060000
0.25076700,103.38140000
0.25204700,102.26750000
0.25332700,101.15360000
0.25460700,100.10070000
0.25588700,99.04782000
0.25716700,98.07123000
0.25844700,96.95730000
0.25972700,95.90441000
0.26100700,94.79048000
0.26228700,93.73759000
0.26356700,92.76100000
0.26484700,91.78441000
0.26612700,90.73153000
0.26740700,89.67863000
0.26868700,88.62575000
0.26996700,87.58812000
0.27124700,86.59627000
0.27252700,85.61967000
0.27380700,84.64308000
0.27508700,83.66649000
0.27636700,82.68990000
0.27764700,81.71330000
0.27892700,80.79775000
0.28020700,79.88219000
0.28148700,78.98190000
0.28276700,78.06635000
0.28404700,77.16605000
0.28532700,76.25049000
0.28660700,75.41123000
0.28788700,74.49567000
0.28916700,73.51908000
0.29044700,72.54249000
0.29172700,71.62694000
0.29300700,70.72665000
0.29428700,69.81109000
0.29556700,68.97183000
0.29684700,68.13257000
0.29812700,67.23227000
0.29940700,66.39301000
0.30068700,65.61479000
0.30196700,64.77553000
0.30324700,63.93628000
0.30452700,63.02072000
0.30580700,62.18146000
0.30708700,61.34220000
0.30836700,60.50294000
0.30964700,59.66368000
0.31092700,58.82442000
0.31220700,57.98516000
0.31348700,57.22220000
0.31476700,56.38294000
0.31604700,55.54368000
0.31732700,54.78072000
0.31860700,54.00250000
0.31988700,53.30058000
0.32116700,52.46132000
0.32244700,51.69835000
0.32372700,50.93539000
0.32500700,50.15717000
0.32628700,49.45524000
0.32756700,48.75331000
0.32884700,48.06665000
0.33012700,47.28843000
0.33140700,46.52546000
0.33268700,45.74724000
0.33396700,44.98428000
0.33524700,44.28236000
0.33652700,43.51939000
0.33780700,42.81747000
0.33908700,42.03924000
0.34036700,41.41361000
0.34164700,40.65065000
0.34292700,39.94873000
0.34420700,39.24680000
0.34548700,38.54488000
0.34676700,37.84295000
0.34804700,37.21732000
0.34932700,36.59169000
0.35060700,35.96606000
0.35188700,35.32517000
0.35316700,34.69954000
0.35444700,34.07391000
0.35572700,33.50932000
0.35700700,32.95999000
0.35828700,32.39539000
0.35956700,31.83080000
0.36084700,31.28147000
0.36212700,30.71688000
0.36340700,30.15228000
0.36468700,29.52666000
0.36596700,29.03836000
0.36724700,28.47377000
0.36852700,27.84814000
0.36980700,27.35984000
0.37108700,26.87155000
0.37236700,26.44429000
0.37364700,25.95599000
0.37492700,25.46769000
0.37620700,24.97940000
0.37748700,24.49110000
0.37876700,23.94177000
0.38004700,23.43821000
0.38132700,22.94992000
0.38260700,22.40059000
0.38388700,21.97333000
0.38516700,21.56133000
0.38644700,21.21036000
0.38772700,20.78310000
0.38900700,20.37111000
0.39028700,19.94385000
0.39156700,19.53185000
0.39284700,19.10459000
0.39412700,18.69258000
0.39540700,18.34162000
0.39668700,17.99066000
0.39796700,17.63970000
0.39924700,17.28873000
0.40052700,16.93777000
0.40180700,16.66311000
0.40308700,16.38844000
0.40436700,16.09851000
0.40564700,15.82385000
0.40692700,15.54918000
0.40820700,15.25925000
0.40948700,14.98459000
0.41076700,14.70992000
0.41204700,14.49629000
0.41332700,14.28266000
0.41460700,14.08429000
0.41588700,13.87066000
0.41716700,13.65703000
0.41844700,13.44340000
0.41972700,13.24503000
0.42100700,13.03140000
0.42228700,12.81777000
0.42356700,12.68044000
0.42484700,12.54311000
0.42612700,12.39051000
0.42740700,12.25318000
0.42868700,12.11585000
0.42996700,11.97851000
0.43124700,11.84118000
0.43252700,11.62755000
0.43380700,11.49022000
0.43508700,11.35289000
0.43636700,11.21555000
0.43764700,11.00192000
0.43892700,10.86459000
0.44020700,10.65096000
0.44148700,10.51363000
0.44276700,10.37629000
0.44404700,10.16266000
0.44532700,9.94903400
0.44660700,9.81170100
0.44788700,9.59807100
0.44916700,9.46073700
0.45044700,9.38444100
0.45172700,9.18607000
0.45300700,9.03347800
0.45428700,8.83510900
0.45556700,8.68251600
0.45684700,8.54518200
0.45812700,8.40784900
0.45940700,8.34681200
0.46068700,8.27051500
0.46196700,8.19422000
0.46324700,8.05688600
0.46452700,8.05688600
0.46580700,7.91955300
0.46708700,7.78221900
0.46836700,7.70592300
0.46964700,7.64488600
0.47092700,7.56859000
0.47220700,7.56859000
0.47348700,7.50755300
0.47476700,7.43125700
0.47604700,7.43125700
0.47732700,7.29392300
0.47860700,7.21762700
0.47988700,7.15659000
0.48116700,7.08029400
0.48244700,7.08029400
0.48372700,6.94296000
0.48500700,6.94296000
0.48628700,6.86666400
0.48756700,6.80562700
0.48884700,6.72933100
0.49012700,6.66829400
0.49140700,6.59199800
0.49268700,6.51570100
0.49396700,6.45466400
0.49524700,6.37836800
0.49652700,6.31733100
0.49780700,6.31733100
0.49908700,6.24103500
0.50036700,6.17999800
0.50164700,6.17999800
0.50292700,6.17999800
0.50420700,6.10370200
0.50548700,6.02740500
0.50676700,5.18814600
0.50804700,4.34888700
0.50932700,3.50962800
0.51060700,2.67036900
0.51188700,1.83111000
0.51316700,0.99185150
0.51444700,0.22888880
0.51572700,-0.59511090
0.51700700,-1.43437000
0.51828700,-2.27362900
0.51956700,-3.03659200
0.52084700,-3.87585000
0.52212700,-4.65407200
0.52340700,-5.49333100
0.52468700,-6.33259000
0.52596700,-7.03451600
0.52724700,-7.73644200
0.52852700,-8.49940500
0.52980700,-9.26236700
0.53108700,-10.10163000
0.53236700,-10.87985000
0.53364700,-11.58177000
0.53492700,-12.28370000
0.53620700,-13.04666000
0.53748700,-13.74859000
0.53876700,-14.51155000
