Frequency,Channel A,Channel B
(ms),(mV),(mV)

-1.61081790,-160.64940000,-82.54036000
-1.59033790,-158.94040000,-82.08868000
-1.56985790,-157.23140000,-81.63701000
-1.54937790,-154.95770000,-81.63701000
-1.52889790,-152.10420000,-81.18533000
-1.50841790,-150.39520000,-80.50783000
-1.48793791,-148.68620000,-80.05005000
-1.46745791,-146.41250000,-79.59837000
-1.44697791,-144.13890000,-79.59837000
-1.42649791,-142.42990000,-79.59837000
-1.40601791,-140.15630000,-79.37254000
-1.38553791,-138.44720000,-78.69502000
-1.36505791,-136.73820000,-78.01141000
-1.34457791,-134.46450000,-77.55974000
-1.32409791,-132.75550000,-77.10806000
-1.30361791,-131.61110000,-76.65639000
-1.28313791,-129.90200000,-76.43056000
-1.26265791,-128.20830000,-75.29527000
-1.24217791,-126.49920000,-74.84359000
-1.22169791,-124.79020000,-74.39191000
-1.20121791,-122.51650000,-74.16608000
-1.18073791,-120.80750000,-74.16608000
-1.16025791,-118.51860000,-73.94025000
-1.13977791,-116.24500000,-73.48856000
-1.11929791,-114.53600000,-72.35328000
-1.09881791,-112.26230000,-72.57912000
-1.07833791,-109.98870000,-71.90161000
-1.05785791,-107.69980000,-71.67577000
-1.03737791,-105.42620000,-71.22410000
-1.01689791,-103.15260000,-70.31464000
-0.99641791,-100.87890000,-69.86297000
-0.97593791,-99.16989000,-69.63713000
-0.95545791,-96.88100000,-69.63713000
-0.93497791,-94.60738000,-69.18546000
-0.91449791,-92.89834000,-68.95962000
-0.89401791,-90.62471000,-68.27601000
-0.87353791,-88.91567000,-67.59850000
-0.85305791,-87.20663000,-67.14682000
-0.83257791,-85.51286000,-66.69515000
-0.81209791,-83.22397000,-66.24348000
-0.79161791,-80.95035000,-66.01764000
-0.77113791,-79.24131000,-65.55986000
-0.75065791,-77.53227000,-65.33402000
-0.73017791,-75.25864000,-65.10818000
-0.70969791,-73.54960000,-64.88235000
-0.68921791,-71.27598000,-64.88235000
-0.66873791,-69.56694000,-63.74706000
-0.64825791,-67.29331000,-63.29538000
-0.62777791,-65.00442000,-62.61787000
-0.60729791,-62.73079000,-61.94036000
-0.58681791,-60.45716000,-61.25675000
-0.56633791,-59.32798000,-60.80508000
-0.54585791,-57.03909000,-60.57924000
-0.52537791,-54.76546000,-60.57924000
-0.50489791,-52.49183000,-60.80508000
-0.48441791,-50.21820000,-60.12756000
-0.46393791,-48.50917000,-59.67589000
-0.44345791,-46.23554000,-59.22422000
-0.42297791,-43.94665000,-58.54060000
-0.40249791,-41.67302000,-57.86309000
-0.38201791,-39.39939000,-56.95974000
-0.36153791,-37.12576000,-55.59862000
-0.34105791,-34.83688000,-54.69527000
-0.32057791,-33.14310000,-54.46943000
-0.30009791,-30.85421000,-54.01165000
-0.27961791,-29.14518000,-53.55998000
-0.25913791,-27.43614000,-53.33414000
-0.23865791,-25.16251000,-53.10831000
-0.21817791,-23.45347000,-52.65663000
-0.19769791,-22.32429000,-52.20496000
-0.17721791,-20.61525000,-51.97912000
-0.15673791,-18.32636000,-51.29551000
-0.13625791,-17.19718000,-50.61800000
-0.11577791,-15.48814000,-50.39216000
-0.09529791,-13.21451000,-49.94049000
-0.07481791,-11.50548000,-49.03104000
-0.05433791,-9.23184900,-48.80519000
-0.03385791,-6.95822000,-48.35352000
-0.01337791,-3.54014700,-48.12769000
0.00710209,-1.83111000,-47.67601000
0.02758209,-0.12207400,-47.22434000
0.04806209,2.71614700,-46.77267000
0.06854209,4.42518400,-46.08905000
0.08902209,6.13422000,-45.86321000
0.10950209,8.40784900,-45.18570000
0.12998209,10.68148000,-44.73403000
0.15046209,10.68148000,-43.82458000
0.17094208,12.39051000,-43.14706000
0.19142208,15.22873000,-42.92123000
0.21190208,16.37318000,-41.78594000
0.23238208,18.64681000,-41.56010000
0.25286208,20.92044000,-41.10843000
0.27334208,22.62947000,-40.43092000
0.29382208,24.33851000,-39.97925000
0.31430208,26.03229000,-39.75341000
0.33478208,28.30592000,-39.06979000
0.35526208,30.01495000,-38.39228000
0.37574208,31.72399000,-38.16645000
0.39622208,33.43303000,-37.26310000
0.41670208,35.70666000,-36.57948000
0.43718208,37.41569000,-36.12781000
0.45766208,39.12473000,-35.22446000
0.47814208,41.97821000,-34.76668000
0.49862208,43.68724000,-34.31501000
0.51910208,45.96087000,-33.63750000
0.53958208,48.23450000,-32.95999000
0.56006208,49.94354000,-32.05054000
0.58054208,51.08798000,-30.24384000
0.60102208,52.21717000,-30.01800000
0.62150208,53.92620000,-29.56023000
0.64198208,55.07065000,-28.65688000
0.66246208,56.77968000,-28.20520000
0.68294208,57.90887000,-27.29575000
0.70342208,59.61790000,-26.84408000
0.72390208,61.32694000,-26.61824000
0.74438208,63.60057000,-26.84408000
0.76486208,65.88946000,-26.16657000
0.78534208,67.59850000,-25.25712000
0.80582208,69.30753000,-24.57961000
0.82630208,71.58116000,-24.57961000
0.84678208,73.29019000,-24.12793000
0.86726208,74.99923000,-23.45042000
0.88774208,76.12842000,-22.76681000
0.90822208,77.83746000,-22.31513000
0.92870208,79.54649000,-21.18595000
0.94918208,81.25553000,-20.50844000
0.96966208,82.96456000,-19.82482000
0.99014208,84.09374000,-18.24396000
1.01062208,85.80278000,-17.79229000
1.03110208,87.51182000,-17.10868000
1.05158208,89.80071000,-16.65700000
1.07206208,90.92989000,-16.20533000
1.09254208,92.07433000,-15.52782000
1.11302208,93.78337000,-15.52782000
1.13350208,96.05700000,-15.07004000
1.15398208,97.76604000,-14.39253000
1.17446208,99.47507000,-13.71502000
1.19494208,100.60430000,-13.26334000
1.21542208,102.31330000,-12.35389000
1.23590208,104.58690000,-11.67638000
1.25638208,106.29600000,-11.45054000
1.27686208,107.44040000,-10.54720000
1.29734208,108.58490000,-9.86358200
1.31782208,109.71400000,-9.41190800
1.33830208,110.85850000,-8.96023500
1.35878208,112.56750000,-8.28272300
1.37926208,113.69670000,-7.59910800
1.39974208,114.84110000,-7.14743500
1.42022208,115.98560000,-6.69576000
1.44070208,118.25920000,-6.24408700
1.46118208,119.96830000,-5.56047200
1.48166208,121.67730000,-5.10879800
1.50214208,123.37110000,-3.75377700
1.52262208,124.51550000,-3.29599900
1.54310208,126.22460000,-2.61848800
1.56358208,127.93360000,-2.16681400
1.58406208,130.20720000,-1.26346600
1.60454208,130.77180000,-0.35401470
1.62502208,131.91620000,0.09155552
1.64550208,133.62530000,0.76906640
1.66598208,134.75450000,0.31739250
1.68646208,136.46350000,1.22684400
1.70694208,137.60800000,1.67851800
1.72742208,138.75240000,3.03354000
1.74790208,139.88160000,3.93688800
1.76838208,141.59060000,4.62050200
1.78886208,142.73510000,5.52385000
1.80934207,143.86430000,6.20136100
1.82982207,145.57330000,7.33054600
1.85030207,147.28230000,7.78221900
1.87078207,148.99130000,8.23999700
1.89126207,149.57120000,8.91750800
1.91174207,150.70040000,9.36918200
1.93222207,151.84480000,9.82085500
1.95270207,152.97400000,10.50447000
1.97318207,153.55390000,10.73031000
1.99366207,154.68310000,10.95614000
2.01414207,155.82750000,11.85949000
2.03462207,156.97190000,12.99478000
2.05510207,158.68100000,13.22062000
2.07558207,159.81020000,13.89813000
2.09606207,160.95460000,14.34980000
2.11654207,162.66370000,14.57564000
2.13702207,164.37270000,15.71093000
2.15750207,165.50190000,16.84011000
2.17798207,166.64630000,17.06595000
2.19846207,167.21090000,17.29789000
2.21894207,168.35530000,17.97540000
2.23942207,169.48450000,18.20124000
2.25990207,170.62900000,18.65291000
2.28038207,171.75820000,19.56236000
2.30086207,172.90260000,20.01404000
2.32134207,174.03180000,20.91739000
2.34182207,175.17620000,22.05267000
2.36230207,176.88530000,22.73018000
2.38278207,178.02970000,23.40770000
2.40326207,179.15890000,24.08521000
2.42374207,180.30330000,24.08521000
2.44422207,180.86790000,24.99466000
2.46470207,181.43250000,25.89801000
2.48518207,182.01240000,26.34968000
2.50566207,182.57700000,26.57552000
2.52614207,183.14160000,27.25913000
2.54662207,184.28600000,27.93664000
2.56710207,185.43050000,28.83999000
2.58758207,186.55960000,30.42695000
2.60806207,188.26870000,30.87863000
2.62854207,189.97770000,30.87863000
2.64902207,191.68680000,31.33030000
2.66950207,192.83120000,32.23975000
2.68998207,194.54020000,32.91726000
2.71046207,195.10480000,33.36893000
2.73094207,196.24930000,34.04645000
2.75142207,197.37840000,34.73006000
2.77190207,197.95830000,35.18174000
2.79238207,199.08750000,36.08509000
2.81286207,200.23190000,36.53676000
2.83334207,201.36110000,37.22037000
2.85382207,201.92570000,38.34956000
2.87430207,203.63470000,39.02707000
2.89478207,204.19930000,39.48484000
2.91526207,205.34380000,40.16236000
2.93574207,206.48820000,40.61403000
2.95622207,206.48820000,41.52348000
2.97670207,207.05280000,42.42683000
2.99718207,208.19730000,42.87850000
3.01766207,209.32640000,43.33018000
3.03814207,209.90630000,43.78185000
3.05862207,211.03550000,44.23963000
3.07910207,211.60010000,44.91714000
3.09958207,212.17990000,45.82049000
3.12006207,213.88900000,46.04633000
3.14054207,215.01810000,46.72994000
3.16102207,215.59800000,47.18161000
3.18150207,216.16260000,47.63329000
3.20198207,216.72720000,48.31080000
3.22246207,217.30700000,48.99441000
3.24294207,217.87160000,49.44609000
3.26342207,218.45150000,49.44609000
3.28390207,218.45150000,49.89776000
3.30438207,218.45150000,50.34943000
3.32486207,219.01610000,51.02694000
3.34534207,220.14530000,51.48472000
3.36582207,220.72510000,52.16224000
3.38630207,221.28970000,52.61391000
3.40678207,222.43410000,53.06558000
3.42726207,223.56330000,53.97504000
3.44774206,224.70780000,54.42671000
3.46822206,226.41680000,54.65255000
3.48870206,226.98140000,54.87838000
3.50918206,227.54600000,55.33005000
3.52966206,228.69040000,56.23951000
3.55014206,229.83490000,57.14285000
3.57062206,230.39950000,57.59453000
3.59110206,230.96410000,58.50398000
3.61158206,231.52870000,58.95565000
3.63206206,231.52870000,59.63317000
3.65254206,232.10850000,60.08484000
3.67302206,232.10850000,60.53651000
3.69350206,232.67310000,60.31068000
3.71398206,232.67310000,60.53651000
3.73446206,233.23770000,61.22013000
3.75494206,233.81760000,61.22013000
3.77542206,234.38210000,62.12347000
3.79590206,234.94670000,62.57515000
3.81638206,235.52660000,63.02682000
3.83686206,236.65580000,63.48460000
3.85734206,237.23560000,63.93628000
3.87782206,238.36480000,64.38795000
3.89830206,238.94470000,64.83962000
3.91878206,239.50930000,65.29130000
3.93926206,240.63840000,65.74297000
3.95974206,241.21830000,66.42658000
3.98022206,242.91200000,67.32993000
4.00070206,243.49190000,67.55576000
4.02118206,244.05650000,68.23939000
4.04166206,244.62110000,68.69106000
4.06214206,245.76550000,68.46522000
4.08262206,246.89470000,69.14273000
4.10310206,247.47460000,69.36857000
4.12358206,248.60380000,69.82024000
4.14406206,248.03920000,70.04608000
4.16454206,248.60380000,70.49776000
4.18502206,248.60380000,70.95554000
4.20550206,249.74820000,71.40720000
4.22598206,249.74820000,72.31055000
4.24646206,250.31280000,72.53639000
4.26694206,250.31280000,73.21390000
4.28742206,250.31280000,73.21390000
4.30790206,251.45720000,73.67168000
4.32838206,252.02180000,74.34919000
4.34886206,253.16630000,74.57503000
4.36934206,253.73090000,75.02670000
4.38982206,254.87530000,75.48448000
4.41030206,254.87530000,75.93615000
4.43078206,255.43990000,76.16199000
4.45126206,256.00450000,76.61366000
4.47174206,256.58440000,76.83950000
4.49222206,257.14890000,77.06534000
4.51270206,257.14890000,77.74895000
4.53318206,257.14890000,78.20062000
4.55366206,257.14890000,78.87814000
4.57414206,257.14890000,79.10397000
4.59462206,258.29340000,79.55565000
4.61510206,259.42260000,80.00732000
4.63558206,259.42260000,80.00732000
4.65606206,260.00240000,80.46510000
4.67654206,261.13160000,80.69094000
4.69702206,261.13160000,81.14261000
4.71750206,261.69620000,81.59428000
4.73798206,262.84060000,82.04596000
4.75846206,262.84060000,82.27180000
4.77894206,262.84060000,82.72958000
4.79942206,263.40520000,83.63292000
4.81990206,263.40520000,84.08459000
4.84038206,263.40520000,84.53626000
4.86086206,264.54970000,84.31043000
4.88134206,264.54970000,84.08459000
4.90182206,264.54970000,84.31043000
4.92230206,265.11430000,84.53626000
4.94278206,266.25870000,84.99404000
4.96326206,266.25870000,84.99404000
4.98374206,266.82330000,84.99404000
5.00422206,267.40320000,85.21989000
5.02470206,267.40320000,85.89739000
5.04518206,267.96770000,86.34907000
5.06566206,268.53230000,86.80074000
5.08614206,268.53230000,87.02657000
5.10662205,268.53230000,87.02657000
5.12710205,269.11220000,87.25242000
5.14758205,269.67680000,87.70409000
5.16806205,269.67680000,88.16187000
5.18854205,270.24140000,88.38770000
5.20902205,270.82120000,88.83938000
5.22950205,271.38580000,88.83938000
5.24998205,271.95040000,89.29105000
5.27046205,271.95040000,89.74883000
5.29094205,273.09490000,90.20050000
5.31142205,273.65950000,90.65218000
5.33190205,274.22410000,90.65218000
5.35238205,274.22410000,90.87801000
5.37286205,274.22410000,90.65218000
5.39334205,274.78860000,91.10385000
5.41382205,274.78860000,91.32969000
5.43430205,275.36850000,91.32969000
5.45478205,275.36850000,91.78136000
5.47526205,275.36850000,92.01330000
5.49574205,275.93310000,92.01330000
5.51622205,276.49770000,92.01330000
5.53670205,277.06230000,92.23914000
5.55718205,277.06230000,92.23914000
5.57766205,277.64210000,92.69081000
5.59814205,277.64210000,93.14249000
5.61862205,278.20670000,93.36832000
5.63910205,278.20670000,93.36832000
5.65958205,278.20670000,93.82000000
5.68006205,278.20670000,94.04584000
5.70054205,278.20670000,94.49751000
5.72102205,278.20670000,94.49751000
5.74150205,278.77130000,94.49751000
5.76198205,278.77130000,94.95529000
5.78246205,278.77130000,95.40696000
5.80294205,278.77130000,95.85863000
5.82342205,278.77130000,96.08447000
5.84390205,278.77130000,96.53615000
5.86438205,278.77130000,96.76808000
5.88486205,279.35120000,97.44559000
5.90534205,278.77130000,97.44559000
5.92582205,278.77130000,96.76198000
5.94630205,278.20670000,96.31030000
5.96678205,278.20670000,95.85863000
5.98726205,278.20670000,96.31030000
6.00774205,278.20670000,96.53615000
6.02822205,278.77130000,96.76198000
6.04870205,278.20670000,96.98782000
6.06918205,278.77130000,96.98782000
6.08966205,279.35120000,97.21976000
6.11014205,279.35120000,97.67143000
6.13062205,279.35120000,98.12311000
6.15110205,279.91580000,97.89727000
6.17158205,279.91580000,97.67143000
6.19206205,279.35120000,97.67143000
6.21254205,279.35120000,97.44559000
6.23302205,279.35120000,97.67143000
6.25350205,278.77130000,98.12311000
6.27398205,278.77130000,97.67143000
6.29446205,278.77130000,97.67143000
6.31494205,278.20670000,97.44559000
6.33542205,278.20670000,97.67143000
6.35590205,278.20670000,97.67143000
6.37638205,278.20670000,97.89727000
6.39686205,277.64210000,97.89727000
6.41734205,277.64210000,97.89727000
6.43782205,277.06230000,98.12311000
6.45830205,277.06230000,98.12311000
6.47878205,276.49770000,98.57478000
6.49926205,275.93310000,98.34895000
6.51974205,275.93310000,98.12311000
6.54022205,275.36850000,98.12311000
6.56070205,275.36850000,98.12311000
6.58118205,274.78860000,98.12311000
6.60166205,274.78860000,98.34895000
6.62214205,274.22410000,98.34895000
6.64262205,274.22410000,97.67143000
6.66310205,274.78860000,97.44559000
6.68358205,274.22410000,97.21976000
6.70406205,274.78860000,97.44559000
6.72454205,273.65950000,97.67143000
6.74502204,273.09490000,97.44559000
6.76550204,273.09490000,97.21976000
6.78598204,272.51500000,97.21976000
6.80646204,271.95040000,97.67143000
6.82694204,270.82120000,97.89727000
6.84742204,269.67680000,98.12311000
6.86790204,267.96770000,97.67143000
6.88838204,267.40320000,97.21976000
6.90886204,266.82330000,97.44559000
6.92934204,265.69410000,97.67143000
6.94982204,265.11430000,97.67143000
6.97030204,263.40520000,97.67143000
6.99078204,262.84060000,97.44559000
7.01126204,262.27610000,96.99393000
7.03174204,261.69620000,96.76198000
7.05222204,261.13160000,96.99393000
7.07270204,260.00240000,96.53615000
7.09318204,258.85800000,96.31030000
7.11366204,257.71350000,96.08447000
7.13414204,257.71350000,95.63280000
7.15462204,256.58440000,95.85863000
7.17510204,255.43990000,96.08447000
7.19558204,254.29550000,96.08447000
7.21606204,253.16630000,96.08447000
7.23654204,252.60170000,95.63280000
7.25702204,251.45720000,94.95529000
7.27750204,250.31280000,94.72945000
7.29798204,249.18360000,94.49751000
7.31846204,247.47460000,94.27167000
7.33894204,246.89470000,94.27167000
7.35942204,245.76550000,93.82000000
7.37990204,244.62110000,93.14249000
7.40038204,242.91200000,93.59415000
7.42086204,241.78290000,93.59415000
7.44134204,240.63840000,93.59415000
7.46182204,238.92940000,93.59415000
7.48230204,237.23560000,93.59415000
7.50278204,235.52660000,93.36832000
7.52326204,233.81760000,93.36832000
7.54374204,232.10850000,93.59415000
7.56422204,230.96410000,93.36832000
7.58470204,229.25500000,93.14249000
7.60518204,227.54600000,92.69081000
7.62566204,226.41680000,92.46498000
7.64614204,225.27240000,91.78136000
7.66662204,223.56330000,91.32969000
7.68710204,222.43410000,91.32969000
7.70758204,221.28970000,90.87801000
7.72806204,219.58070000,90.65218000
7.74854204,218.43620000,90.87801000
7.76902204,217.30700000,90.65218000
7.78950204,215.59800000,90.42635000
7.80998204,214.45360000,90.42635000
7.83046204,212.74450000,90.20050000
7.85094204,211.03550000,89.74883000
7.87142204,208.76190000,89.51688000
7.89190204,207.05280000,88.83938000
7.91238204,205.34380000,88.38770000
7.93286204,203.63470000,88.16187000
7.95334204,202.50560000,88.16187000
7.97382204,200.79650000,87.93603000
7.99430204,199.08750000,87.70409000
8.01478204,197.37840000,87.25242000
8.03526204,196.23400000,87.02657000
8.05574204,194.54020000,86.80074000
8.07622204,192.25130000,86.34907000
8.09670204,189.97770000,85.89739000
8.11718204,187.70410000,85.21989000
8.13766204,185.43050000,84.76821000
8.15814204,183.72140000,84.54237000
8.17862204,182.01240000,84.54237000
8.19910204,179.73880000,84.31653000
8.21958204,177.44990000,84.31653000
8.24006204,176.32070000,83.85875000
8.26054204,174.61160000,83.63292000
8.28102204,172.90260000,83.40708000
8.30150204,171.19360000,83.40708000
8.32198204,170.04910000,82.95541000
8.34246204,167.77550000,82.72958000
8.36294204,165.50190000,82.27180000
8.38342203,164.35740000,81.82011000
8.40390203,162.08380000,81.82011000
8.42438203,160.37480000,81.59428000
8.44486203,158.68100000,81.36845000
8.46534203,156.97190000,80.69094000
8.48582203,154.68310000,80.45899000
8.50630203,152.97400000,80.23316000
8.52678203,151.84480000,79.55565000
8.54726203,149.57120000,79.55565000
8.56774203,147.86220000,79.55565000
8.58822203,145.57330000,79.10397000
8.60870203,143.29970000,78.65231000
8.62918203,141.59060000,78.20062000
8.64966203,139.31700000,77.97479000
8.67014203,137.60800000,77.06534000
8.69062203,135.33430000,77.29117000
8.71110203,133.62530000,76.61366000
8.73158203,131.35170000,76.61366000
8.75206203,129.64260000,76.16199000
8.77254203,127.93360000,75.71031000
8.79302203,125.66000000,75.71031000
8.81350203,123.38630000,75.02670000
8.83398203,121.09740000,74.80087000
8.85446203,119.40370000,74.34919000
8.87494203,117.11480000,73.89751000
8.89542203,115.40570000,72.53639000
8.91590203,113.13210000,72.31055000
8.93638203,110.85850000,71.85888000
8.95686203,108.58490000,71.18137000
8.97734203,106.29600000,71.18137000
8.99782203,104.58690000,70.72969000
9.01830203,101.74870000,70.27192000
9.03878203,99.47507000,70.04608000
9.05926203,97.20145000,69.59441000
9.07974203,94.91256000,69.14273000
9.10022203,92.63892000,68.69106000
9.12070203,90.92989000,68.23939000
9.14118203,89.22086000,67.55576000
9.16166203,86.94723000,67.55576000
9.18214203,85.81805000,66.87826000
9.20262203,84.10901000,66.42658000
9.22310203,82.39997000,66.20074000
9.24358203,80.69094000,65.29130000
9.26406203,78.98190000,65.06546000
9.28454203,76.70827000,64.61378000
9.30502203,74.99923000,64.16211000
9.32550203,72.71034000,63.48460000
9.34598203,70.43672000,63.25876000
9.36646203,68.16309000,62.80098000
9.38694203,65.88946000,62.34931000
9.40742203,63.60057000,62.34931000
9.42790203,61.32694000,61.89764000
9.44838203,59.05331000,61.44596000
9.46886203,56.77968000,60.54262000
9.48934203,55.07065000,59.85900000
9.50982203,52.79702000,59.40733000
9.53030203,50.52339000,58.50398000
9.55078203,48.23450000,58.04620000
9.57126203,47.10532000,56.00756000
9.59174203,44.83169000,55.33005000
9.61222203,42.54280000,54.87838000
9.63270203,40.26917000,54.87838000
9.65318203,37.41569000,54.65255000
9.67366203,35.72192000,53.52336000
9.69414203,34.01288000,53.29142000
9.71462203,32.30384000,52.83974000
9.73510203,29.45036000,53.74920000
9.75558203,27.17673000,53.29142000
9.77606203,25.46769000,52.61391000
9.79654203,23.75866000,52.16224000
9.81702203,22.04962000,51.47862000
9.83750203,19.77599000,51.47862000
9.85798203,18.08221000,51.02694000
9.87846203,15.80859000,50.57527000
9.89894203,14.09955000,50.12360000
9.91942203,12.95511000,49.67192000
9.93990203,10.68148000,49.44609000
9.96038203,8.97244200,48.53664000
9.98086203,7.26340500,47.63329000
10.00134203,4.98977600,46.50410000
10.02182203,2.71614700,45.82049000
10.04230202,1.00711100,44.91714000
10.06278202,-0.68666640,45.14297000
10.08326202,-2.96029500,44.91714000
10.10374202,-4.10473900,44.23352000
10.12422202,-6.37836800,44.00769000
10.14470202,-8.66725600,43.78185000
10.16518202,-10.36103000,43.78185000
10.18566202,-12.07007000,43.33018000
10.20614202,-13.77911000,43.10434000
10.22662202,-16.05273000,41.97515000
10.24710202,-18.34162000,41.06570000
10.26758202,-20.03540000,40.61403000
10.28806202,-21.74444000,39.93652000
10.30854202,-23.45347000,39.48484000
10.32902202,-25.16251000,38.80123000
10.34950202,-26.87155000,38.12372000
10.36998202,-29.14518000,37.44621000
10.39046202,-30.85421000,36.76260000
10.41094202,-32.56325000,36.08509000
10.43142202,-34.83688000,35.40757000
10.45190202,-35.98132000,34.95590000
10.47238202,-37.69036000,34.50423000
10.49286202,-39.39939000,34.27839000
10.51334202,-42.25287000,33.59477000
10.53382202,-44.52650000,32.91726000
10.55430202,-46.80013000,32.23975000
10.57478202,-48.50917000,31.55614000
10.59526202,-50.21820000,30.87863000
10.61574202,-53.07169000,30.42695000
10.63622202,-54.76546000,29.29166000
10.65670202,-57.05435000,28.38832000
10.67718202,-58.18354000,27.93664000
10.69766202,-59.32798000,27.25913000
10.71814202,-61.02176000,26.80135000
10.73862202,-62.73079000,26.12384000
10.75910202,-65.00442000,25.44633000
10.77958202,-66.71346000,24.54298000
10.80006202,-68.42249000,24.31104000
10.82054202,-70.13153000,23.85937000
10.84102202,-71.84057000,23.18186000
10.86150202,-73.54960000,22.95602000
10.88198202,-75.25864000,22.04657000
10.90246202,-76.96767000,21.14322000
10.92294202,-78.11212000,20.46571000
10.94342202,-79.82116000,19.55626000
10.96390202,-82.09478000,18.87875000
10.98438202,-83.22397000,16.61427000
11.00486202,-85.51286000,15.93676000
11.02534202,-87.78649000,15.03342000
11.04582202,-89.49553000,14.57564000
11.06630202,-91.18931000,14.34980000
11.08678202,-92.89834000,14.12397000
11.10726202,-94.60738000,13.67229000
11.12774202,-95.17197000,12.99478000
11.14822202,-96.88100000,14.12397000
11.16870202,-98.02545000,13.67229000
11.18918202,-99.16989000,12.99478000
11.20966202,-100.87890000,12.08533000
11.23014202,-102.58800000,11.18198000
11.25062202,-104.29700000,10.50447000
11.27110202,-105.42620000,10.27863000
11.29158202,-107.69980000,9.82085500
11.31206202,-109.40890000,8.69167000
11.33254202,-110.55330000,7.78832300
11.35302202,-111.69770000,7.33054600
11.37350202,-112.26230000,7.10470900
11.39398202,-113.39150000,6.65303500
11.41446202,-114.53600000,5.74968700
11.43494202,-116.24500000,4.62050200
11.45542202,-117.95400000,3.93688800
11.47590202,-119.09850000,3.71105100
11.49638202,-120.80750000,3.48521400
11.51686202,-122.51650000,2.80770300
11.53734202,-124.22560000,2.13019200
11.55782202,-125.91940000,1.45268100
11.57830202,-127.06380000,0.76906640
11.59878202,-128.77280000,0.09155552
11.61926202,-129.90200000,-0.80568860
11.63974202,-131.61110000,-1.71514000
11.66022202,-132.75550000,-2.61848800
11.68070201,-134.46450000,-3.07016200
11.70118201,-135.59370000,-3.52794000
11.72166201,-137.30280000,-3.75377700
11.74214201,-139.57640000,-3.97961300
11.76262201,-140.72080000,-3.97961300
11.78310201,-141.28540000,-4.65712500
11.80358201,-142.99450000,-5.33463500
11.82406201,-144.13890000,-6.01825000
11.84454201,-145.26810000,-6.92159800
11.86502201,-146.97710000,-7.59910800
11.88550201,-147.55700000,-8.50856000
11.90598201,-149.26600000,-9.63774500
11.92646201,-150.39520000,-10.54720000
11.94694201,-152.10420000,-10.54720000
11.96742201,-152.68410000,-10.77303000
11.98790201,-154.39310000,-11.22471000
12.00838201,-155.52230000,-11.67638000
12.02886201,-157.23140000,-12.80557000
12.04934201,-158.94040000,-13.48918000
12.06982201,-159.50500000,-13.94085000
12.09030201,-160.64940000,-14.61837000
12.11078201,-162.35850000,-15.52782000
12.13126201,-163.48760000,-16.43117000
12.15174201,-165.76130000,-17.33451000
12.17222201,-166.34110000,-18.01813000
12.19270201,-166.90570000,-18.69564000
12.21318201,-167.47030000,-19.14731000
12.23366201,-168.61470000,-19.59899000
12.25414201,-169.74390000,-20.27650000
12.27462201,-170.32380000,-20.96011000
12.29510201,-172.03280000,-21.63762000
12.31558201,-172.03280000,-21.86346000
12.33606201,-174.30650000,-22.08930000
12.35654201,-176.01550000,-22.54097000
12.37702201,-177.15990000,-22.99875000
12.39750201,-178.28910000,-23.67626000
12.41798201,-179.99820000,-24.35377000
12.43846201,-181.14260000,-25.03128000
12.45894201,-182.27180000,-25.48906000
12.47942201,-183.41620000,-26.61824000
12.49990201,-183.98080000,-27.75353000
12.52038201,-184.54540000,-28.20520000
12.54086201,-185.68980000,-28.88272000
12.56134201,-186.83430000,-29.56023000
12.58182201,-187.39890000,-30.01800000
12.60230201,-188.54330000,-30.69551000
12.62278201,-189.67250000,-31.82470000
12.64326201,-190.81700000,-32.28248000
12.66374201,-191.96140000,-32.95999000
12.68422201,-193.09060000,-33.41166000
12.70470201,-194.23500000,-33.86334000
12.72518201,-194.79960000,-34.31501000
12.74566201,-195.94410000,-34.99252000
12.76614201,-197.07330000,-35.67614000
12.78662201,-198.21770000,-36.12781000
12.80710201,-199.36220000,-37.03116000
12.82758201,-199.92670000,-37.03116000
12.84806201,-201.07120000,-37.94061000
12.86854201,-202.20040000,-38.61812000
12.88902201,-203.90940000,-39.29563000
12.90950201,-205.05380000,-40.20508000
12.92998201,-206.18300000,-40.88259000
12.95046201,-206.74760000,-41.10843000
12.97094201,-207.32750000,-41.56010000
12.99142201,-208.45670000,-42.92123000
13.01190201,-209.02130000,-43.14706000
13.03238201,-209.60110000,-44.05042000
13.05286201,-210.16570000,-44.73403000
13.07334201,-210.73030000,-45.18570000
13.09382201,-211.31020000,-45.63738000
13.11430201,-211.87470000,-46.08905000
13.13478201,-213.01920000,-46.31489000
13.15526201,-214.14840000,-46.76656000
13.17574201,-215.85740000,-47.22434000
13.19622201,-216.43730000,-47.90185000
13.21670201,-217.00180000,-48.57936000
13.23718201,-217.56650000,-49.03104000
13.25766201,-218.13100000,-49.26297000
13.27814201,-219.27550000,-50.16632000
13.29862201,-219.27550000,-50.84383000
13.31910200,-219.27550000,-51.06967000
13.33958200,-218.71090000,-51.97912000
13.36006200,-219.84010000,-52.20496000
13.38054200,-220.41990000,-52.43080000
13.40102200,-221.54910000,-53.10831000
13.42150200,-221.54910000,-53.56608000
13.44198200,-222.12900000,-54.01776000
13.46246200,-223.25810000,-54.46943000
13.48294200,-224.40260000,-54.69527000
13.50342200,-225.53180000,-55.14695000
13.52390200,-226.11160000,-55.82446000
13.54438200,-226.67620000,-56.50807000
13.56486200,-226.67620000,-56.95974000
13.58534200,-228.38530000,-57.86309000
