Frequency,Channel A,Channel B
(ms),(mV),(mV)

-0.67289161,-46.23554000,-14.18195000
-0.65241161,-45.09109000,-13.95306000
-0.63193161,-43.38206000,-13.84014000
-0.61145161,-42.81747000,-13.38542000
-0.59097161,-41.10843000,-13.15653000
-0.57049161,-39.96399000,-12.93069000
-0.55001161,-38.83480000,-12.70180000
-0.52953161,-37.69036000,-12.36000000
-0.50905161,-37.12576000,-11.67638000
-0.48857161,-35.98132000,-11.45054000
-0.46809161,-34.83688000,-10.99582000
-0.44761161,-33.14310000,-10.99582000
-0.42713161,-31.99866000,-10.76693000
-0.40665161,-30.28962000,-10.88290000
-0.38617161,-29.72503000,-12.70180000
-0.36569161,-28.01599000,-12.70180000
-0.34521161,-26.30695000,-12.58889000
-0.32473161,-24.59792000,-12.13416000
-0.30425161,-23.45347000,-11.56346000
-0.28377161,-22.88888000,-11.10874000
-0.26329161,-21.74444000,-11.10874000
-0.24281161,-20.61525000,-10.54109000
-0.22233161,-17.76177000,-8.49330100
-0.20185161,-16.05273000,-8.03857500
-0.18137161,-14.92355000,-7.80968600
-0.16089161,-13.77911000,-7.80968600
-0.14041161,-12.07007000,-7.58384900
-0.11993161,-9.79644100,-7.24204200
-0.09945161,-8.08740400,-6.78731600
-0.07897161,-6.95822000,-6.21662000
-0.05849161,-5.81377600,-5.64897600
-0.03801161,-4.66933200,-5.30716800
-0.01753161,-3.54014700,-5.19425000
0.00294839,-2.39570300,-4.39771700
0.02342839,-1.83111000,-4.39771700
0.04390839,-0.68666640,-3.93993900
0.06438839,0.44251840,-3.82702100
0.08486839,2.15155500,-3.93993900
0.10534839,3.86059100,-3.48521400
0.12582839,4.98977600,-3.60118400
0.14630839,6.13422000,-3.25937700
0.16678839,7.84325600,-3.37229500
0.18726839,9.55229300,-3.03048800
0.20774839,10.68148000,-3.14340600
0.22822839,11.82592000,-2.80465100
0.24870839,12.95511000,-2.46284300
0.26918839,13.53496000,-2.23395500
0.28966839,14.66414000,-1.77922900
0.31014839,15.80859000,-1.66631100
0.33062839,16.93777000,-1.43742200
0.35110839,18.08221000,-1.32450300
0.37158838,19.21140000,-0.98269600
0.39206838,20.35585000,-0.52797020
0.41254838,21.48503000,-0.18616290
0.43302838,22.62947000,-0.18616290
0.45350838,23.75866000,0.37842950
0.47398838,25.46769000,0.60731830
0.49446838,26.61214000,1.40385100
0.51494838,28.30592000,1.97149600
0.53542838,29.45036000,2.31330300
0.55590838,31.15940000,2.31330300
0.57638838,30.59480000,1.62968800
0.59686838,31.72399000,1.62968800
0.61734838,32.86843000,1.74260700
0.63782838,33.43303000,2.53914000
0.65830838,34.57747000,2.42622100
0.67878838,35.14206000,2.88094700
0.69926838,36.85110000,3.33567300
0.71974838,37.99554000,3.56456200
0.74022838,40.83376000,4.92873900
0.76070838,41.97821000,5.27054600
0.78118838,43.10739000,5.38346500
0.80166838,44.25184000,5.49638300
0.82214838,45.96087000,5.72527200
0.84262838,47.66991000,5.61235300
0.86310838,48.79910000,6.29291600
0.88358838,49.94354000,6.63472400
0.90406838,51.08798000,6.63472400
0.92454838,52.21717000,7.31833800
0.94502838,53.92620000,7.43125700
0.96550838,55.63524000,7.66014500
0.98598838,56.19983000,8.22779000
1.00646838,57.34428000,8.45667800
1.02694838,58.48872000,8.11487100
1.04742838,59.61790000,8.68251600
1.06790838,60.76235000,8.79848600
1.08838838,61.89153000,9.02432300
1.10886838,63.03598000,9.82085500
1.12934838,64.18042000,9.59196800
1.14982838,65.30961000,9.82085500
1.17030838,65.88946000,10.04669000
1.19078838,67.01865000,9.93377500
1.21126838,68.16309000,10.16266000
1.23174838,69.29227000,10.61739000
1.25222838,70.43672000,10.61739000
1.27270838,71.00131000,11.07211000
1.29318838,72.14575000,11.63976000
1.31366838,73.85479000,11.98157000
1.33414838,75.56383000,12.55226000
1.35462838,76.70827000,13.11991000
1.37510838,77.83746000,12.89102000
1.39558838,78.98190000,13.11991000
1.41606838,80.12634000,13.46171000
1.43654838,81.82011000,13.11991000
1.45702838,82.39997000,14.14533000
1.47750838,82.96456000,14.37117000
1.49798838,84.10901000,14.71297000
1.51846838,84.67360000,15.16770000
1.53894838,85.81805000,15.62548000
1.55942838,87.51182000,15.96423000
1.57990838,88.65627000,16.19312000
1.60038838,89.80071000,16.41896000
1.62086838,90.92989000,15.96423000
1.64134838,91.50974000,15.96423000
1.66182838,90.36530000,15.50951000
1.68230838,91.50974000,15.85131000
1.70278838,92.63892000,16.30604000
1.72326838,93.20352000,16.87674000
1.74374838,94.34796000,17.21549000
1.76422838,94.91256000,17.55730000
1.78470838,96.62160000,17.78619000
1.80518838,98.33064000,17.89911000
1.82566838,101.16880000,18.58272000
1.84614838,102.87790000,18.80856000
1.86662838,104.02230000,19.03745000
1.88710838,105.16680000,18.92453000
1.90758838,106.29600000,19.15036000
1.92806838,108.00500000,19.37925000
1.94854838,108.56960000,19.72106000
1.96902838,109.71400000,20.17579000
1.98950838,111.42310000,20.17579000
2.00998837,112.56750000,20.63051000
2.03046837,113.69670000,20.97232000
2.05094837,114.84110000,20.97232000
2.07142837,115.97030000,21.31108000
2.09190837,116.55020000,21.53996000
2.11238837,118.25920000,21.42705000
2.13286837,119.38840000,21.99469000
2.15334837,119.96830000,22.44941000
2.17382837,120.53280000,22.56233000
2.19430837,121.09740000,22.79122000
2.21478837,122.24190000,22.90414000
2.23526837,123.38630000,23.02011000
2.25574837,124.51550000,23.36192000
2.27622837,125.09540000,23.81664000
2.29670837,125.66000000,23.92956000
2.31718837,126.78910000,24.61318000
2.33766837,127.93360000,24.50026000
2.35814837,129.64260000,24.38429000
2.37862837,130.77180000,25.06790000
2.39910837,131.35170000,25.06790000
2.41958837,132.48080000,25.40971000
2.44006837,133.62530000,25.86444000
2.46054837,135.33430000,25.75152000
2.48102837,135.89890000,25.75152000
2.50150837,137.04340000,26.20624000
2.52198837,137.60800000,26.20624000
2.54246837,138.17250000,26.66097000
2.56294837,139.88160000,27.00278000
2.58342837,140.44620000,27.00278000
2.60390837,141.59060000,27.34153000
2.62438837,142.15520000,27.45750000
2.64486837,143.29970000,27.45750000
2.66534837,143.86430000,27.79626000
2.68582837,144.44410000,28.47987000
2.70630837,146.15310000,28.25098000
2.72678837,146.71770000,28.59279000
2.74726837,148.42680000,28.82168000
2.76774837,148.99130000,28.82168000
2.78822837,149.57120000,29.38932000
2.80870837,150.70040000,29.84710000
2.82918837,151.84480000,29.96002000
2.84966837,152.97400000,30.07294000
2.87014837,153.55390000,30.30183000
2.89062837,154.11850000,30.52766000
2.91110837,154.68310000,30.86947000
2.93158837,156.39210000,30.86947000
2.95206837,157.53650000,30.86947000
2.97254837,158.10110000,30.86947000
2.99302837,159.24560000,30.75655000
3.01350837,160.37480000,30.86947000
3.03398837,160.95460000,31.55308000
3.05446837,162.08380000,31.55308000
3.07494837,162.66370000,31.66600000
3.09542837,162.66370000,32.00781000
3.11590837,163.22820000,31.77892000
3.13638837,163.80810000,32.12073000
3.15686837,164.37270000,32.34962000
3.17734837,165.50190000,32.80434000
3.19782837,165.50190000,32.91726000
3.21830837,166.08170000,33.37199000
3.23878837,166.64630000,33.48796000
3.25926837,167.77550000,33.60088000
3.27974837,168.91990000,34.05560000
3.30022837,170.62900000,33.82671000
3.32070837,171.75820000,34.39741000
3.34118837,171.75820000,34.62325000
3.36166837,172.90260000,34.51033000
3.38214837,174.03180000,34.51033000
3.40262837,174.61160000,34.62325000
3.42310837,175.17620000,34.85214000
3.44358837,175.74080000,35.08103000
3.46406837,175.74080000,35.64867000
3.48454837,176.32070000,35.64867000
3.50502837,177.44990000,35.41978000
3.52550837,178.02970000,35.53575000
3.54598837,178.59430000,35.53575000
3.56646837,179.73880000,35.64867000
3.58694837,180.30330000,35.99048000
3.60742837,181.43250000,36.33228000
3.62790837,182.01240000,36.44520000
3.64838837,182.57700000,36.89993000
3.66886836,183.14160000,37.12882000
3.68934836,184.28600000,37.01285000
3.70982836,184.85060000,37.46757000
3.73030836,185.99500000,37.35465000
3.75078836,187.13950000,37.12576000
3.77126836,187.70410000,37.24174000
3.79174836,189.41310000,37.12882000
3.81222836,189.97770000,37.12882000
3.83270836,190.54230000,37.35465000
3.85318836,191.12210000,38.03827000
3.87366836,191.68680000,38.03827000
3.89414836,192.83120000,37.80938000
3.91462836,192.83120000,37.92535000
3.93510836,193.39580000,37.80938000
3.95558836,193.39580000,37.92230000
3.97606836,193.39580000,37.80938000
3.99654836,194.54020000,37.92230000
4.01702836,195.10480000,37.92230000
4.03750836,196.24930000,37.92230000
4.05798836,196.24930000,39.17661000
4.07846836,197.37840000,39.51536000
4.09894836,197.94300000,39.74425000
4.11942836,198.52290000,39.97314000
4.13990836,199.65210000,40.08606000
4.16038836,199.65210000,39.97314000
4.18086836,200.23190000,39.63134000
4.20134836,200.23190000,39.85717000
4.22182836,200.79650000,39.51536000
4.24230836,200.79650000,39.63134000
4.26278836,200.79650000,39.97314000
4.28326836,201.92570000,40.08606000
4.30374836,201.92570000,39.97314000
4.32422836,202.50560000,39.97314000
4.34470836,203.07010000,40.31190000
4.36518836,203.63470000,40.31190000
4.38566836,203.63470000,40.65370000
4.40614836,204.19930000,40.65370000
4.42662836,205.34380000,40.65370000
4.44710836,204.19930000,41.10843000
4.46758836,205.90840000,41.22440000
4.48806836,206.48820000,41.56316000
4.50854836,207.05280000,41.67913000
4.52902836,207.61740000,41.67913000
4.54950836,208.19730000,41.56316000
4.56998836,208.76190000,41.22440000
4.59046836,209.32640000,40.76662000
4.61094836,210.47090000,40.42787000
4.63142836,209.90630000,40.65370000
4.65190836,210.47090000,40.88259000
4.67238836,211.03550000,41.45024000
4.69286836,211.61530000,41.79205000
4.71334836,212.17990000,41.79205000
4.73382836,212.74450000,41.90496000
4.75430836,212.74450000,42.13385000
4.77478836,213.30910000,42.13385000
4.79526836,213.88900000,42.13385000
4.81574836,214.45360000,42.24677000
4.83622836,214.45360000,41.79205000
4.85670836,214.45360000,41.90496000
4.87718836,214.45360000,42.02093000
4.89766836,215.01810000,42.24677000
4.91814836,215.59800000,42.47566000
4.93862836,215.59800000,42.70150000
4.95910836,216.16260000,42.81747000
4.97958836,216.16260000,42.58858000
5.00006836,216.72720000,42.58858000
5.02054836,217.30700000,42.13385000
5.04102836,217.87160000,42.24677000
5.06150836,217.87160000,42.58858000
5.08198836,217.30700000,42.36274000
5.10246836,217.87160000,42.81747000
5.12294836,217.30700000,42.81747000
5.14342836,217.30700000,42.58858000
5.16390836,216.72720000,42.93039000
5.18438836,216.16260000,43.04330000
5.20486836,216.16260000,42.81441000
5.22534836,216.16260000,42.81441000
5.24582836,216.72720000,42.93039000
5.26630836,216.72720000,42.70150000
5.28678836,216.72720000,42.70150000
5.30726835,216.72720000,42.81441000
5.32774835,217.30700000,42.47566000
5.34822835,217.87160000,42.35969000
5.36870835,217.87160000,42.47566000
5.38918835,217.87160000,42.58858000
5.40966835,217.87160000,42.93039000
5.43014835,217.87160000,42.58858000
5.45062835,218.45150000,42.47566000
5.47110835,218.45150000,42.58858000
5.49158835,218.45150000,42.58858000
5.51206835,218.45150000,42.81747000
5.53254835,218.45150000,43.04330000
5.55302835,218.45150000,42.93039000
5.57350835,218.45150000,42.58858000
5.59398835,218.45150000,42.58858000
5.61446835,218.45150000,42.81747000
5.63494835,218.45150000,42.70150000
5.65542835,217.87160000,42.58858000
5.67590835,217.30700000,42.58858000
5.69638835,216.72720000,42.35969000
5.71686835,216.16260000,42.35969000
5.73734835,215.59800000,42.70150000
5.75782835,215.59800000,42.81747000
5.77830835,216.16260000,44.06873000
5.79878835,216.16260000,43.95275000
5.81926835,216.72720000,44.06873000
5.83974835,216.72720000,43.83984000
5.86022835,216.72720000,43.61400000
5.88070835,216.72720000,43.61400000
5.90118835,216.72720000,43.38511000
5.92166835,216.16260000,43.49803000
5.94214835,215.01810000,42.13385000
5.96262835,214.45360000,42.36274000
5.98310835,213.88900000,42.36274000
6.00358835,213.30910000,42.36274000
6.02406835,212.74450000,42.47566000
6.04454835,212.17990000,41.90496000
6.06502835,211.61530000,41.45024000
6.08550835,211.03550000,41.22440000
6.10598835,211.03550000,41.11148000
6.12646835,210.47090000,41.11148000
6.14694835,209.90630000,41.33732000
6.16742835,209.90630000,41.33732000
6.18790835,210.47090000,41.45024000
6.20838835,210.47090000,41.56621000
6.22886835,209.90630000,41.56621000
6.24934835,209.90630000,40.99551000
6.26982835,208.76190000,40.99551000
6.29030835,208.19730000,40.65370000
6.31078835,207.05280000,40.42787000
6.33126835,205.90840000,40.65370000
6.35174835,204.77920000,40.42787000
6.37222835,204.19930000,40.76968000
6.39270835,203.63470000,41.10843000
6.41318835,202.50560000,41.33732000
6.43366835,201.92570000,40.99551000
6.45414835,201.36110000,40.88259000
6.47462835,201.36110000,40.65370000
6.49510835,201.92570000,40.65370000
6.51558835,201.36110000,40.42787000
6.53606835,200.23190000,40.08606000
6.55654835,199.65210000,39.74425000
6.57702835,199.08750000,39.40245000
6.59750835,199.08750000,39.28953000
6.61798835,198.52290000,39.06064000
6.63846835,197.37840000,38.94772000
6.65894835,195.66940000,38.60591000
6.67942835,194.54020000,38.49299000
6.69990835,193.96040000,38.26410000
6.72038835,193.39580000,38.03827000
6.74086835,192.83120000,38.26410000
6.76134835,191.12210000,38.26410000
6.78182835,189.97770000,38.38008000
6.80230835,189.41310000,38.03827000
6.82278835,188.84850000,37.69646000
6.84326835,187.70410000,37.58354000
6.86374835,187.13950000,37.58354000
6.88422835,185.99500000,37.58354000
6.90470835,184.85060000,37.46757000
6.92518835,183.72140000,37.46757000
6.94566834,183.14160000,37.35465000
6.96614834,182.57700000,37.35465000
6.98662834,181.43250000,37.46757000
7.00710834,180.86790000,37.01285000
7.02758834,179.73880000,36.55812000
7.04806834,179.15890000,36.44520000
7.06854834,179.15890000,36.33228000
7.08902834,178.59430000,36.10339000
7.10950834,178.02970000,35.87451000
7.12998834,176.88530000,35.64867000
7.15046834,175.74080000,35.30686000
7.17094834,174.61160000,35.53575000
7.19142834,173.46720000,35.64867000
7.21190834,172.33800000,35.76159000
7.23238834,170.62900000,35.76159000
7.25286834,169.48450000,35.53575000
7.27334834,167.77550000,35.30686000
7.29382834,167.21090000,35.08103000
7.31430834,166.64630000,34.96505000
7.33478834,166.08170000,34.85214000
7.35526834,164.93730000,34.62325000
7.37574834,163.79280000,34.16852000
7.39622834,162.66370000,33.71380000
7.41670834,161.51920000,33.37199000
7.43718834,160.37480000,33.37199000
7.45766834,158.68100000,33.48491000
7.47814834,157.53650000,33.25907000
7.49862834,156.39210000,33.14615000
7.51910834,155.82750000,33.03018000
7.53958834,155.26290000,32.57545000
7.56006834,154.11850000,32.68837000
7.58054834,153.55390000,32.68837000
7.60102834,152.97400000,32.46254000
7.62150834,151.84480000,32.34962000
7.64198834,150.70040000,31.89489000
7.66246834,149.57120000,31.43712000
7.68294834,148.42680000,31.32420000
7.70342834,146.71770000,31.43712000
7.72390834,145.57330000,31.32420000
7.74438834,144.44410000,31.43712000
7.76486834,143.29970000,31.21128000
7.78534834,142.73510000,30.75655000
7.80582834,142.15520000,30.75655000
7.82630834,141.02600000,30.41475000
7.84678834,139.88160000,30.30183000
7.86726834,139.31700000,29.96002000
7.88774834,138.17250000,29.61821000
7.90822834,137.04340000,29.16348000
7.92870834,135.89890000,29.16348000
7.94918834,134.18990000,28.93460000
7.96966834,132.48080000,28.82168000
7.99014834,131.35170000,29.05057000
8.01062834,129.64260000,28.36695000
8.03110834,128.49820000,28.36695000
8.05158834,127.36900000,28.02515000
8.07206834,125.66000000,27.57042000
8.09254834,124.51550000,27.34458000
8.11302834,123.38630000,27.11569000
8.13350834,122.24190000,27.11569000
8.15398834,120.53280000,27.00278000
8.17446834,119.96830000,27.00278000
8.19494834,118.25920000,26.77389000
8.21542834,117.11480000,26.31916000
8.23590834,115.98560000,26.31916000
8.25638834,114.27660000,25.86444000
8.27686834,113.13210000,25.97735000
8.29734834,111.98770000,25.63555000
8.31782834,111.42310000,25.06790000
8.33830834,109.71400000,25.06790000
8.35878834,109.14940000,24.72610000
8.37926834,108.00500000,24.95193000
8.39974834,106.86060000,24.72610000
8.42022834,105.73140000,24.72610000
8.44070834,104.02230000,24.38429000
8.46118834,102.87790000,24.04248000
8.48166834,101.16880000,23.92956000
8.50214834,100.03970000,23.70067000
8.52262834,97.76604000,23.58776000
8.54310834,96.05700000,23.47484000
8.56358834,94.91256000,23.47484000
8.58406834,93.20352000,23.02011000
8.60454833,92.63892000,22.79122000
8.62502833,90.92989000,22.90414000
8.64550833,90.36530000,22.67830000
8.66598833,88.65627000,22.22358000
8.68646833,87.52708000,22.11066000
8.70694833,86.38264000,21.53996000
8.72742833,85.23819000,21.08524000
8.74790833,84.67360000,20.85635000
8.76838833,82.39997000,20.51759000
8.78886833,80.69094000,20.28870000
8.80934833,78.98190000,20.51759000
8.82982833,77.83746000,20.28870000
8.85030833,76.70827000,20.17579000
8.87078833,75.56383000,19.94690000
8.89126833,73.85479000,19.49217000
8.91174833,72.71034000,19.49217000
8.93222833,72.14575000,19.03745000
8.95270833,71.00131000,18.46675000
8.97318833,68.72768000,17.78619000
8.99366833,67.59850000,17.44438000
9.01414833,66.45405000,17.21549000
9.03462833,65.30961000,17.44438000
9.05510833,64.74501000,16.98965000
9.07558833,63.03598000,16.64785000
9.09606833,61.89153000,16.64785000
9.11654833,61.32694000,16.30604000
9.13702833,59.61790000,15.28062000
9.15750833,59.05331000,15.39659000
9.17798833,57.90887000,14.71297000
9.19846833,56.19983000,14.02936000
9.21894833,55.07065000,14.02936000
9.23942833,53.92620000,13.69060000
9.25990833,52.21717000,13.80352000
9.28038833,50.50813000,13.80352000
9.30086833,50.50813000,14.14533000
9.32134833,48.81435000,13.57463000
9.34182833,47.10532000,13.34880000
9.36230833,45.96087000,12.43934000
9.38278833,43.68724000,12.43934000
9.40326833,42.54280000,12.09754000
9.42374833,41.41361000,11.64281000
9.44422833,40.26917000,11.64281000
9.46470833,39.12473000,11.52684000
9.48518833,37.99554000,11.41392000
9.50566833,36.85110000,11.30100000
9.52614833,35.14206000,11.52684000
9.54662833,33.99762000,11.07211000
9.56710833,32.28858000,11.18809000
9.58758833,31.15940000,10.50447000
9.60806833,30.01495000,9.93377500
9.62854833,28.30592000,9.82085500
9.64902833,26.59688000,9.59501900
9.66950833,25.46769000,9.70793700
9.68998833,25.46769000,9.25321200
9.71046833,24.32325000,9.02432300
9.73094833,23.19407000,8.56959600
9.75142833,22.04962000,8.34376000
9.77190833,20.92044000,8.11487100
9.79238833,20.35585000,7.77306400
9.81286833,19.21140000,7.31833800
9.83334833,18.08221000,6.86361200
9.85382833,15.80859000,7.20542000
9.87430833,14.66414000,6.97653100
9.89478833,13.53496000,6.75069400
9.91526833,12.39051000,6.63472400
9.93574833,10.68148000,6.17999800
9.95622833,8.97244200,5.83819100
9.97670833,7.26340500,5.38346500
9.99718833,5.56962800,4.92873900
10.01766833,4.42518400,4.47401300
10.03814833,3.28074000,4.24512400
10.05862833,0.44251840,2.99386600
10.07910833,-1.25125900,3.10983600
10.09958833,-2.39570300,2.88094700
10.12006833,-4.10473900,2.53914000
10.14054833,-5.24918300,2.65511000
10.16102833,-5.81377600,2.20038400
10.18150833,-7.52281200,2.08441400
10.20198833,-8.66725600,2.08441400
10.22246833,-8.66725600,2.65511000
10.24294832,-9.79644100,1.97149600
10.26342832,-10.94089000,1.51677000
10.28390832,-12.07007000,1.06204400
10.30438832,-13.21451000,1.06204400
10.32486832,-14.92355000,1.06204400
10.34534832,-16.05273000,0.60731830
10.36582832,-18.34162000,0.15259250
10.38630832,-20.05066000,-0.07324442
10.40678832,-21.74444000,-0.41505170
10.42726832,-22.32429000,-0.64088860
10.44774832,-22.88888000,-0.86977740
10.46822832,-24.03333000,-1.21158500
10.48870832,-25.72710000,-1.43742200
10.50918832,-26.87155000,-1.77922900
10.52966832,-28.01599000,-1.89214700
10.55014832,-28.58058000,-2.23395500
10.57062832,-29.72503000,-2.34687300
10.59110832,-31.99866000,-2.12103600
10.61158832,-33.70769000,-2.00811800
10.63206832,-34.83688000,-2.68868100
10.65254832,-35.41673000,-3.03048800
10.67302832,-35.98132000,-3.59813200
10.69350832,-36.54591000,-4.62355400
10.71398832,-37.69036000,-4.51063600
10.73446832,-38.83480000,-4.85244300
10.75494832,-39.96399000,-5.53300600
10.77542832,-41.10843000,-5.53300600
10.79590832,-42.25287000,-5.76189500
10.81638832,-43.94665000,-5.98773100
10.83686832,-45.09109000,-5.87481300
10.85734832,-46.23554000,-6.10370200
10.87782832,-47.94458000,-6.67134600
10.89830832,-49.07376000,-6.90023500
10.91878832,-50.21820000,-7.46787900
10.93926832,-51.92724000,-8.03552300
10.95974832,-53.05643000,-8.03552300
10.98022832,-53.63628000,-8.37733100
11.00070832,-55.34531000,-8.49024900
11.02118832,-56.47450000,-8.49024900
11.04166832,-57.05435000,-9.06094500
11.06214832,-57.61894000,-9.17386400
11.08262832,-58.74813000,-8.83510900
11.10310832,-59.32798000,-9.40275200
11.12358832,-61.02176000,-9.74455900
11.14406832,-62.16620000,-10.08637000
11.16454832,-62.73079000,-10.65401000
11.18502832,-63.87524000,-10.65401000
11.20550832,-64.43983000,-10.54109000
11.22598832,-66.14886000,-10.99582000
11.24646832,-66.71346000,-11.22165000
11.26694832,-67.85790000,-11.33763000
11.28742832,-68.42249000,-12.24708000
11.30790832,-70.13153000,-12.13416000
11.32838832,-71.27598000,-12.36000000
11.34886832,-72.40516000,-12.70180000
11.36934832,-74.69405000,-12.36000000
11.38982832,-75.82323000,-12.24708000
11.41030832,-77.53227000,-12.81472000
11.43078832,-78.67671000,-13.04361000
11.45126832,-78.67671000,-12.58889000
11.47174832,-79.24131000,-13.15653000
11.49222832,-81.51494000,-13.49834000
11.51270832,-82.09478000,-13.84014000
11.53318832,-82.65938000,-14.74959000
11.55366832,-83.22397000,-15.54613000
11.57414832,-84.36842000,-15.88794000
11.59462832,-85.51286000,-16.22974000
11.61510832,-87.78649000,-16.68447000
11.63558832,-88.91567000,-16.79739000
11.65606832,-89.49553000,-16.91336000
11.67654832,-91.76915000,-17.48100000
11.69702832,-92.89834000,-17.93573000
11.71750832,-94.60738000,-18.16462000
11.73798832,-95.75182000,-18.61934000
11.75846832,-96.89626000,-18.61934000
11.77894832,-98.02545000,-18.73226000
11.79942832,-99.73449000,-18.96115000
11.81990832,-100.29910000,-18.84518000
11.84038832,-100.29910000,-19.18699000
11.86086832,-102.00810000,-19.41587000
11.88134832,-102.58800000,-19.64171000
11.90182831,-104.29700000,-19.75463000
11.92230831,-105.42620000,-20.09644000
11.94278831,-106.57060000,-20.21241000
11.96326831,-107.13520000,-20.66714000
11.98374831,-109.98870000,-20.55116000
12.00422831,-111.69770000,-20.43825000
12.02470831,-112.26230000,-20.55116000
12.04518831,-113.97140000,-20.43825000
12.06566831,-113.97140000,-20.55116000
12.08614831,-115.10050000,-21.00589000
12.10662831,-116.24500000,-21.57659000
12.12710831,-117.38940000,-21.80547000
12.14758831,-117.38940000,-23.05673000
12.16806831,-119.09850000,-23.16965000
12.18854831,-120.80750000,-23.28257000
12.20902831,-121.37210000,-23.51146000
12.22950831,-123.08110000,-23.62438000
12.24998831,-124.22560000,-23.51146000
12.27046831,-125.35480000,-23.73730000
12.29094831,-126.49920000,-23.85327000
12.31142831,-127.06380000,-24.19507000
12.33190831,-127.62840000,-24.53383000
12.35238831,-128.20830000,-24.87564000
12.37286831,-129.33740000,-25.44633000
12.39334831,-130.48190000,-25.55925000
12.41382831,-131.04650000,-26.12690000
12.43430831,-132.19090000,-26.12690000
12.45478831,-133.32010000,-26.23981000
12.47526831,-134.46450000,-26.23981000
12.49574831,-135.02910000,-26.35578000
12.51622831,-136.15830000,-26.69759000
12.53670831,-137.30280000,-26.81051000
12.55718831,-137.86740000,-27.26524000
12.57766831,-139.01180000,-27.26524000
12.59814831,-139.57640000,-27.49412000
12.61862831,-140.15630000,-27.94885000
12.63910831,-140.15630000,-28.06177000
12.65958831,-141.28540000,-28.29066000
12.68006831,-141.86530000,-28.17469000
12.70054831,-142.42990000,-28.51649000
12.72102831,-142.99450000,-28.74538000
12.74150831,-144.13890000,-29.08719000
12.76198831,-145.26810000,-29.76775000
12.78246831,-146.97710000,-30.10956000
12.80294831,-148.68620000,-30.10956000
12.82342831,-149.26600000,-30.10956000
12.84390831,-150.39520000,-29.99664000
12.86438831,-151.53960000,-29.99664000
12.88486831,-152.68410000,-30.22248000
12.90534831,-153.24870000,-30.56429000
12.92582831,-153.81330000,-30.90609000
12.94630831,-153.81330000,-31.13498000
12.96678831,-154.95770000,-31.36082000
12.98726831,-156.08690000,-31.70263000
13.00774831,-157.23140000,-32.15735000
13.02822831,-157.79590000,-32.38624000
13.04870831,-158.94040000,-32.61208000
13.06918831,-160.08480000,-31.70263000
13.08966831,-161.21400000,-31.58971000
13.11014831,-162.92310000,-31.47679000
13.13062831,-163.48760000,-31.81555000
13.15110831,-164.06750000,-32.15735000
13.17158831,-164.06750000,-32.38624000
13.19206831,-165.19670000,-32.72805000
13.21254831,-165.76130000,-32.61208000
13.23302831,-166.34110000,-33.63750000
13.25350831,-166.90570000,-33.52153000
13.27398831,-166.90570000,-33.63750000
13.29446831,-168.03490000,-33.86334000
13.31494831,-169.17930000,-33.97931000
13.33542831,-170.32380000,-34.09223000
13.35590831,-170.88840000,-34.43403000
13.37638831,-171.45300000,-34.88876000
13.39686831,-171.45300000,-34.88876000
13.41734831,-172.03280000,-35.34348000
13.43782831,-172.59740000,-35.68529000
13.45830831,-173.74190000,-35.57237000
13.47878831,-174.30650000,-35.79821000
13.49926831,-174.87100000,-35.91113000
13.51974831,-176.01550000,-35.91113000
13.54022830,-177.15990000,-35.91113000
13.56070830,-178.86900000,-35.91113000
13.58118830,-179.99820000,-35.79821000
13.60166830,-181.14260000,-35.68529000
13.62214830,-181.14260000,-36.02710000
13.64262830,-181.70720000,-36.25294000
13.66310830,-182.85160000,-36.70766000
13.68358830,-183.98080000,-36.82363000
13.70406830,-184.56070000,-36.93655000
13.72454830,-185.12530000,-37.27836000
13.74502830,-185.68980000,-37.50419000
13.76550830,-186.25440000,-37.84600000
13.78598830,-186.83430000,-37.96197000
13.80646830,-187.96350000,-38.07489000
13.82694830,-188.54330000,-38.30073000
13.84742830,-187.96350000,-38.52962000
13.86790830,-188.54330000,-38.87143000
13.88838830,-189.10790000,-38.98434000
13.90886830,-189.67250000,-38.98434000
13.92934830,-190.25240000,-38.87143000
13.94982830,-191.38160000,-38.98434000
13.97030830,-191.96140000,-39.09726000
13.99078830,-191.96140000,-38.98434000
14.01126830,-192.52600000,-39.09726000
14.03174830,-193.09060000,-39.09726000
14.05222830,-194.23500000,-39.32615000
14.07270830,-195.37950000,-39.78088000
14.09318830,-196.50870000,-40.12268000
14.11366830,-197.08850000,-40.12268000
14.13414830,-197.65310000,-40.00977000
14.15462830,-198.79760000,-40.00977000
14.17510830,-199.92670000,-39.89379000
14.19558830,-200.50660000,-40.00977000
14.21606830,-199.36220000,-40.46449000
14.23654830,-199.36220000,-40.57741000
14.25702830,-199.36220000,-40.91922000
14.27750830,-199.36220000,-41.03213000
14.29798830,-199.92670000,-41.03213000
14.31846830,-199.92670000,-41.14505000
14.33894830,-200.49130000,-41.03213000
14.35942830,-201.07120000,-41.26102000
14.37990830,-202.78020000,-40.91922000
14.40038830,-203.34480000,-41.03213000
14.42086830,-203.90940000,-40.91922000
14.44134830,-204.47400000,-41.03213000
14.46182830,-204.47400000,-41.26102000
14.48230830,-205.61840000,-41.26102000
14.50278830,-205.61840000,-41.71575000
14.52326830,-205.61840000,-41.48686000
14.54374830,-205.61840000,-41.60283000
14.56422830,-205.61840000,-41.60283000
