Time,Channel A,Channel B
(ms),(V),(V)

-32.36243841,2.94106900,0.50202950
-32.34195841,2.89574900,0.59236430
-32.32147841,2.89574900,0.59236430
-32.30099841,2.89574900,0.59236430
-32.28051842,2.85058100,0.59236430
-32.26003842,2.85058100,0.68269910
-32.23955842,2.85058100,0.77272870
-32.21907842,2.80526100,0.77272870
-32.19859842,2.80526100,0.86306350
-32.17811842,2.76009400,0.95339820
-32.15763842,2.76009400,0.95339820
-32.13715842,2.71477400,0.95339820
-32.11667842,2.71477400,1.13376300
-32.09619842,2.71477400,1.13376300
-32.07571842,2.66945400,1.22379200
-32.05523842,2.66945400,1.22379200
-32.03475842,2.62428700,1.31412700
-32.01427842,2.62428700,1.31412700
-31.99379842,2.62428700,1.31412700
-31.97331842,2.57896700,1.40446200
-31.95283842,2.53379900,1.49449100
-31.93235842,2.53379900,1.49449100
-31.91187842,2.48847900,1.58482600
-31.89139842,2.48847900,1.67516100
-31.87091842,2.44331200,1.67516100
-31.85043842,2.44331200,1.67516100
-31.82995842,2.39799200,1.76519100
-31.80947842,2.39799200,1.76519100
-31.78899842,2.35282400,1.85552500
-31.76851842,2.35282400,1.85552500
-31.74803842,2.30750400,1.94555500
-31.72755842,2.30750400,1.94555500
-31.70707842,2.26218500,2.03589000
-31.68659842,2.26218500,2.03589000
-31.66611842,2.21701700,2.03589000
-31.64563842,2.17169700,2.12622500
-31.62515842,2.17169700,2.12622500
-31.60467842,2.17169700,2.21625400
-31.58419842,2.12653000,2.21625400
-31.56371842,2.08121000,2.30658900
-31.54323842,2.08121000,2.30658900
-31.52275842,2.03604200,2.39692400
-31.50227842,2.03604200,2.39692400
-31.48179842,1.99072200,2.48695300
-31.46131842,1.99072200,2.48695300
-31.44083842,1.99072200,2.57728800
-31.42035842,1.94540200,2.57728800
-31.39987842,1.90023500,2.57728800
-31.37939842,1.90023500,2.57728800
-31.35891842,1.85491500,2.66731800
-31.33843842,1.80974800,2.75765300
-31.31795842,1.80974800,2.75765300
-31.29747842,1.80974800,2.75765300
-31.27699842,1.76442800,2.84798700
-31.25651842,1.71926000,2.93801700
-31.23603842,1.71926000,2.93801700
-31.21555842,1.67394000,3.02835200
-31.19507842,1.62877300,3.02835200
-31.17459842,1.62877300,3.02835200
-31.15411842,1.62877300,3.11868600
-31.13363842,1.58345300,3.20871600
-31.11315842,1.53813300,3.11868600
-31.09267842,1.53813300,3.29905100
-31.07219842,1.49296500,3.29905100
-31.05171842,1.49296500,3.29905100
-31.03123842,1.44764600,3.29905100
-31.01075842,1.40247800,3.38908100
-30.99027842,1.40247800,3.47941500
-30.96979842,1.35715800,3.47941500
-30.94931842,1.31199100,3.47941500
-30.92883842,1.31199100,3.56975000
-30.90835842,1.26667100,3.56975000
-30.88787842,1.26667100,3.65978000
-30.86739842,1.22135100,3.65978000
-30.84691842,1.22135100,3.75011400
-30.82643842,1.17618300,3.75011400
-30.80595842,1.13086300,3.84044900
-30.78547842,1.13086300,3.84044900
-30.76499842,1.08569600,3.84044900
-30.74451842,1.04037600,3.84044900
-30.72403842,1.04037600,3.84044900
-30.70355842,0.99520860,4.02081300
-30.68307842,0.99520860,4.02081300
-30.66259842,0.94988860,4.02081300
-30.64211843,0.90472120,4.02081300
-30.62163843,0.90472120,4.11084300
-30.60115843,0.85940120,4.11084300
-30.58067843,0.85940120,4.20117800
-30.56019843,0.81408130,4.20117800
-30.53971843,0.76891390,4.20117800
-30.51923843,0.76891390,4.20117800
-30.49875843,0.72359380,4.20117800
-30.47827843,0.72359380,4.20117800
-30.45779843,0.67842640,4.29151300
-30.43731843,0.67842640,4.29151300
-30.41683843,0.63310650,4.38154200
-30.39635843,0.58793910,4.38154200
-30.37587843,0.54261910,4.38154200
-30.35539843,0.54261910,4.38154200
-30.33491843,0.49729910,4.38154200
-30.31443843,0.45213170,4.47187700
-30.29395843,0.45213170,4.47187700
-30.27347843,0.45213170,4.56221200
-30.25299843,0.40681170,4.56221200
-30.23251843,0.36164430,4.56221200
-30.21203843,0.36164430,4.56221200
-30.19155843,0.31632440,4.65224200
-30.17107843,0.27115700,4.65224200
-30.15059843,0.27115700,4.65224200
-30.13011843,0.22583700,4.65224200
-30.10963843,0.22583700,4.74257700
-30.08915843,0.18066960,4.74257700
-30.06867843,0.13550220,4.74257700
-30.04819843,0.13550220,4.83260600
-30.02771843,0.09018219,4.83260600
-30.00723843,0.09018219,4.83260600
-29.98675843,0.04501480,4.92294100
-29.96627843,-0.00030519,4.92294100
-29.94579843,-0.00030519,4.92294100
-29.92531843,-0.04547258,4.92294100
-29.90483843,-0.09079257,4.92294100
-29.88435843,-0.09079257,4.92294100
-29.86387843,-0.13596000,5.01327600
-29.84339843,-0.18127990,5.01327600
-29.82291843,-0.18127990,5.10330500
-29.80243843,-0.22659990,5.10330500
-29.78195843,-0.22659990,5.10330500
-29.76147843,-0.27176730,5.10330500
-29.74099843,-0.27176730,5.10330500
-29.72051843,-0.31708730,5.19364000
-29.70003843,-0.36225470,5.19364000
-29.67955843,-0.36225470,5.19364000
-29.65907843,-0.40757470,5.28397500
-29.63859843,-0.45274210,5.28397500
-29.61811843,-0.45274210,5.28397500
-29.59763843,-0.49806210,5.28397500
-29.57715843,-0.54338200,5.28397500
-29.55667843,-0.54338200,5.28397500
-29.53619843,-0.58854940,5.37400400
-29.51571843,-0.58854940,5.37400400
-29.49523843,-0.63386950,5.37400400
-29.47475843,-0.63386950,5.37400400
-29.45427843,-0.67903690,5.37400400
-29.43379843,-0.67903690,5.37400400
-29.41331843,-0.72435680,5.37400400
-29.39283843,-0.76952420,5.37400400
-29.37235843,-0.76952420,5.37400400
-29.35187843,-0.81484420,5.46433900
-29.33139843,-0.81484420,5.37400400
-29.31091843,-0.86001160,5.37400400
-29.29043843,-0.90533160,5.37400400
-29.26995843,-0.90533160,5.28397500
-29.24947843,-0.95065160,5.37400400
-29.22899843,-0.95065160,5.28397500
-29.20851843,-0.99581900,5.28397500
-29.18803843,-0.99581900,5.37400400
-29.16755843,-1.04113900,5.37400400
-29.14707843,-1.04113900,5.37400400
-29.12659843,-1.08630600,5.37400400
-29.10611843,-1.13162600,5.37400400
-29.08563843,-1.13162600,5.37400400
-29.06515843,-1.17679400,5.37400400
-29.04467843,-1.17679400,5.46433900
-29.02419843,-1.22211400,5.37400400
-29.00371843,-1.22211400,5.46433900
-28.98323844,-1.26743400,5.46433900
-28.96275844,-1.26743400,5.46433900
-28.94227844,-1.31260100,5.46433900
-28.92179844,-1.31260100,5.46433900
-28.90131844,-1.35792100,5.46433900
-28.88083844,-1.35792100,5.55436800
-28.86035844,-1.40308800,5.55436800
-28.83987844,-1.44840800,5.64470300
-28.81939844,-1.44840800,5.64470300
-28.79891844,-1.44840800,5.64470300
-28.77843844,-1.49357600,5.64470300
-28.75795844,-1.53889600,5.64470300
-28.73747844,-1.53889600,5.64470300
-28.71699844,-1.53889600,5.73503800
-28.69651844,-1.58406300,5.73503800
-28.67603844,-1.58406300,5.82506800
-28.65555844,-1.62938300,5.73503800
-28.63507844,-1.62938300,5.82506800
-28.61459844,-1.67470300,5.82506800
-28.59411844,-1.71987100,5.82506800
-28.57363844,-1.71987100,5.82506800
-28.55315844,-1.71987100,5.82506800
-28.53267844,-1.81035800,5.91540300
-28.51219844,-1.81035800,5.91540300
-28.49171844,-1.81035800,5.91540300
-28.47123844,-1.85567800,5.91540300
-28.45075844,-1.85567800,5.91540300
-28.43027844,-1.90084500,5.91540300
-28.40979844,-1.94616500,5.91540300
-28.38931844,-1.94616500,5.91540300
-28.36883844,-1.99148500,6.00573700
-28.34835844,-1.99148500,5.91540300
-28.32787844,-1.99148500,5.91540300
-28.30739844,-2.03665300,5.91540300
-28.28691844,-2.03665300,5.91540300
-28.26643844,-2.08197300,5.91540300
-28.24595844,-2.08197300,5.91540300
-28.22547844,-2.12714000,5.91540300
-28.20499844,-2.12714000,5.91540300
-28.18451844,-2.17246000,5.91540300
-28.16403844,-2.17246000,5.91540300
-28.14355844,-2.21762800,5.91540300
-28.12307844,-2.21762800,5.91540300
-28.10259844,-2.26294800,5.91540300
-28.08211844,-2.26294800,5.91540300
-28.06163844,-2.30811500,5.91540300
-28.04115844,-2.30811500,5.91540300
-28.02067844,-2.35343500,5.91540300
-28.00019844,-2.35343500,5.91540300
-27.97971844,-2.39875500,5.91540300
-27.95923844,-2.39875500,5.91540300
-27.93875844,-2.44392200,5.82506800
-27.91827844,-2.44392200,5.91540300
-27.89779844,-2.44392200,5.91540300
-27.87731844,-2.48924200,5.91540300
-27.85683844,-2.53441000,5.82506800
-27.83635844,-2.53441000,5.91540300
-27.81587844,-2.53441000,5.91540300
-27.79539844,-2.57973000,5.91540300
-27.77491844,-2.57973000,5.91540300
-27.75443844,-2.57973000,5.91540300
-27.73395844,-2.62489700,6.00573700
-27.71347844,-2.62489700,6.00573700
-27.69299844,-2.67021700,6.00573700
-27.67251844,-2.67021700,5.91540300
-27.65203844,-2.71553700,6.00573700
-27.63155844,-2.71553700,6.00573700
-27.61107844,-2.71553700,6.00573700
-27.59059844,-2.71553700,6.00573700
-27.57011844,-2.76070400,6.00573700
-27.54963844,-2.76070400,6.00573700
-27.52915844,-2.80602400,6.00573700
-27.50867844,-2.80602400,6.09576700
-27.48819844,-2.85119200,6.09576700
-27.46771844,-2.85119200,6.00573700
-27.44723844,-2.89651200,6.09576700
-27.42675844,-2.89651200,6.09576700
-27.40627844,-2.89651200,6.09576700
-27.38579844,-2.94167900,6.09576700
-27.36531844,-2.94167900,6.09576700
-27.34483845,-2.98699900,6.09576700
-27.32435845,-2.98699900,6.18610200
-27.30387845,-2.98699900,6.18610200
-27.28339845,-3.03216600,6.18610200
-27.26291845,-3.03216600,6.18610200
-27.24243845,-3.07748700,6.18610200
-27.22195845,-3.07748700,6.18610200
-27.20147845,-3.12280700,6.18610200
-27.18099845,-3.12280700,6.18610200
-27.16051845,-3.16797400,6.18610200
-27.14003845,-3.16797400,6.18610200
-27.11955845,-3.16797400,6.18610200
-27.09907845,-3.16797400,6.18610200
-27.07859845,-3.21329400,6.18610200
-27.05811845,-3.25846100,6.18610200
-27.03763845,-3.25846100,6.18610200
-27.01715845,-3.25846100,6.18610200
-26.99667845,-3.25846100,6.18610200
-26.97619845,-3.30378100,6.18610200
-26.95571845,-3.30378100,6.09576700
-26.93523845,-3.34894900,6.09576700
-26.91475845,-3.34894900,6.09576700
-26.89427845,-3.34894900,6.09576700
-26.87379845,-3.39426900,6.00573700
-26.85331845,-3.43958900,6.00573700
-26.83283845,-3.43958900,6.00573700
-26.81235845,-3.43958900,6.00573700
-26.79187845,-3.43958900,6.00573700
-26.77139845,-3.43958900,6.00573700
-26.75091845,-3.48475600,5.91540300
-26.73043845,-3.48475600,6.00573700
-26.70995845,-3.48475600,5.91540300
-26.68947845,-3.53007600,5.91540300
-26.66899845,-3.53007600,5.91540300
-26.64851845,-3.53007600,5.82506800
-26.62803845,-3.53007600,5.82506800
-26.60755845,-3.57524300,5.82506800
-26.58707845,-3.62056300,5.82506800
-26.56659845,-3.62056300,5.82506800
-26.54611845,-3.62056300,5.82506800
-26.52563845,-3.62056300,5.82506800
-26.50515845,-3.66573100,5.82506800
-26.48467845,-3.66573100,5.73503800
-26.46419845,-3.66573100,5.73503800
-26.44371845,-3.71105100,5.64470300
-26.42323845,-3.66573100,5.73503800
-26.40275845,-3.71105100,5.73503800
-26.38227845,-3.71105100,5.73503800
-26.36179845,-3.71105100,5.64470300
-26.34131845,-3.75621800,5.64470300
-26.32083845,-3.75621800,5.64470300
-26.30035845,-3.75621800,5.64470300
-26.27987845,-3.80153800,5.64470300
-26.25939845,-3.80153800,5.64470300
-26.23891845,-3.80153800,5.64470300
-26.21843845,-3.84685800,5.55436800
-26.19795845,-3.80153800,5.55436800
-26.17747845,-3.84685800,5.55436800
-26.15699845,-3.84685800,5.55436800
-26.13651845,-3.84685800,5.46433900
-26.11603845,-3.84685800,5.46433900
-26.09555845,-3.89202500,5.46433900
-26.07507845,-3.89202500,5.46433900
-26.05459845,-3.89202500,5.46433900
-26.03411845,-3.89202500,5.46433900
-26.01363845,-3.89202500,5.46433900
-25.99315845,-3.93734600,5.46433900
-25.97267845,-3.93734600,5.46433900
-25.95219845,-3.93734600,5.37400400
-25.93171845,-3.98251300,5.37400400
-25.91123845,-3.98251300,5.37400400
-25.89075845,-3.98251300,5.37400400
-25.87027845,-3.98251300,5.37400400
-25.84979845,-3.98251300,5.28397500
-25.82931845,-3.98251300,5.37400400
-25.80883845,-3.98251300,5.28397500
-25.78835845,-4.02783300,5.28397500
-25.76787845,-4.02783300,5.28397500
-25.74739845,-4.02783300,5.28397500
-25.72691845,-4.02783300,5.19364000
-25.70643846,-4.07300000,5.28397500
-25.68595846,-4.07300000,5.19364000
-25.66547846,-4.07300000,5.19364000
-25.64499846,-4.07300000,5.19364000
-25.62451846,-4.07300000,5.19364000
-25.60403846,-4.07300000,5.19364000
-25.58355846,-4.11832000,5.19364000
-25.56307846,-4.07300000,5.10330500
-25.54259846,-4.11832000,5.10330500
-25.52211846,-4.11832000,5.10330500
-25.50163846,-4.11832000,5.10330500
-25.48115846,-4.11832000,5.10330500
-25.46067846,-4.11832000,5.10330500
-25.44019846,-4.11832000,5.01327600
-25.41971846,-4.16364000,5.01327600
-25.39923846,-4.16364000,4.92294100
-25.37875846,-4.16364000,5.01327600
-25.35827846,-4.16364000,4.92294100
-25.33779846,-4.16364000,4.92294100
-25.31731846,-4.16364000,4.92294100
-25.29683846,-4.16364000,4.92294100
-25.27635846,-4.16364000,4.92294100
-25.25587846,-4.16364000,4.92294100
-25.23539846,-4.16364000,4.83260600
-25.21491846,-4.20880700,4.83260600
-25.19443846,-4.20880700,4.74257700
-25.17395846,-4.20880700,4.74257700
-25.15347846,-4.20880700,4.74257700
-25.13299846,-4.20880700,4.74257700
-25.11251846,-4.20880700,4.65224200
-25.09203846,-4.20880700,4.65224200
-25.07155846,-4.20880700,4.56221200
-25.05107846,-4.25412800,4.56221200
-25.03059846,-4.20880700,4.56221200
-25.01011846,-4.25412800,4.47187700
-24.98963846,-4.25412800,4.47187700
-24.96915846,-4.25412800,4.38154200
-24.94867846,-4.25412800,4.38154200
-24.92819846,-4.20880700,4.29151300
-24.90771846,-4.25412800,4.29151300
-24.88723846,-4.25412800,4.20117800
-24.86675846,-4.20880700,4.11084300
-24.84627846,-4.25412800,4.11084300
-24.82579846,-4.25412800,4.02081300
-24.80531846,-4.25412800,4.02081300
-24.78483846,-4.25412800,3.93047900
-24.76435846,-4.25412800,3.93047900
-24.74387846,-4.25412800,3.84044900
-24.72339846,-4.25412800,3.75011400
-24.70291846,-4.25412800,3.75011400
-24.68243846,-4.25412800,3.65978000
-24.66195846,-4.25412800,3.65978000
-24.64147846,-4.20880700,3.56975000
-24.62099846,-4.25412800,3.47941500
-24.60051846,-4.20880700,3.47941500
-24.58003846,-4.20880700,3.38908100
-24.55955846,-4.20880700,3.38908100
-24.53907846,-4.20880700,3.29905100
-24.51859846,-4.20880700,3.29905100
-24.49811846,-4.20880700,3.20871600
-24.47763846,-4.20880700,3.11868600
-24.45715846,-4.20880700,3.11868600
-24.43667846,-4.16364000,3.02835200
-24.41619846,-4.16364000,3.02835200
-24.39571846,-4.16364000,2.93801700
-24.37523846,-4.16364000,2.93801700
-24.35475846,-4.16364000,2.93801700
-24.33427846,-4.16364000,2.84798700
-24.31379846,-4.16364000,2.75765300
-24.29331846,-4.16364000,2.75765300
-24.27283846,-4.16364000,2.66731800
-24.25235846,-4.16364000,2.66731800
-24.23187846,-4.11832000,2.57728800
-24.21139846,-4.11832000,2.57728800
-24.19091846,-4.11832000,2.48695300
-24.17043846,-4.11832000,2.48695300
-24.14995846,-4.11832000,2.48695300
-24.12947846,-4.07300000,2.39692400
-24.10899846,-4.07300000,2.39692400
-24.08851846,-4.07300000,2.39692400
-24.06803846,-4.07300000,2.30658900
-24.04755847,-4.07300000,2.30658900
-24.02707847,-4.02783300,2.21625400
-24.00659847,-4.02783300,2.21625400
-23.98611847,-4.02783300,2.21625400
-23.96563847,-4.02783300,2.12622500
-23.94515847,-4.02783300,2.12622500
-23.92467847,-3.98251300,2.03589000
-23.90419847,-3.98251300,2.03589000
-23.88371847,-3.98251300,2.03589000
-23.86323847,-3.98251300,2.03589000
-23.84275847,-3.98251300,2.03589000
-23.82227847,-3.98251300,1.94555500
-23.80179847,-3.93734600,1.85552500
-23.78131847,-3.93734600,1.85552500
-23.76083847,-3.93734600,1.85552500
-23.74035847,-3.89202500,1.85552500
-23.71987847,-3.89202500,1.85552500
-23.69939847,-3.89202500,1.85552500
-23.67891847,-3.89202500,1.76519100
-23.65843847,-3.84685800,1.67516100
-23.63795847,-3.84685800,1.76519100
-23.61747847,-3.84685800,1.67516100
-23.59699847,-3.80153800,1.67516100
-23.57651847,-3.80153800,1.67516100
-23.55603847,-3.80153800,1.67516100
-23.53555847,-3.80153800,1.58482600
-23.51507847,-3.80153800,1.58482600
-23.49459847,-3.80153800,1.49449100
-23.47411847,-3.80153800,1.49449100
-23.45363847,-3.75621800,1.49449100
-23.43315847,-3.75621800,1.49449100
-23.41267847,-3.75621800,1.40446200
-23.39219847,-3.71105100,1.31412700
-23.37171847,-3.71105100,1.31412700
-23.35123847,-3.71105100,1.31412700
-23.33075847,-3.66573100,1.22379200
-23.31027847,-3.66573100,1.22379200
-23.28979847,-3.66573100,1.13376300
-23.26931847,-3.62056300,1.13376300
-23.24883847,-3.62056300,1.13376300
-23.22835847,-3.62056300,1.04342800
-23.20787847,-3.62056300,0.95339820
-23.18739847,-3.57524300,0.95339820
-23.16691847,-3.57524300,0.95339820
-23.14643847,-3.53007600,0.86306350
-23.12595847,-3.53007600,0.77272870
-23.10547847,-3.53007600,0.77272870
-23.08499847,-3.53007600,0.77272870
-23.06451847,-3.48475600,0.68269910
-23.04403847,-3.48475600,0.59236430
-23.02355847,-3.48475600,0.59236430
-23.00307847,-3.43958900,0.59236430
-22.98259847,-3.43958900,0.50202950
-22.96211847,-3.43958900,0.50202950
-22.94163847,-3.39426900,0.41199990
-22.92115847,-3.39426900,0.32166510
-22.90067847,-3.39426900,0.41199990
-22.88019847,-3.39426900,0.32166510
-22.85971847,-3.34894900,0.23163550
-22.83923847,-3.30378100,0.23163550
-22.81875847,-3.30378100,0.23163550
-22.79827847,-3.30378100,0.23163550
-22.77779847,-3.30378100,0.23163550
-22.75731847,-3.25846100,0.14160590
-22.73683847,-3.25846100,0.14160590
-22.71635847,-3.25846100,0.05127110
-22.69587847,-3.21329400,0.05127110
-22.67539847,-3.21329400,0.05127110
-22.65491847,-3.16797400,0.05127110
-22.63443847,-3.16797400,-0.03875851
-22.61395847,-3.16797400,-0.12909330
-22.59347847,-3.12280700,-0.03875851
-22.57299847,-3.12280700,-0.12909330
-22.55251847,-3.07748700,-0.12909330
-22.53203847,-3.07748700,-0.12909330
-22.51155847,-3.07748700,-0.12909330
-22.49107847,-3.03216600,-0.21942810
-22.47059847,-3.03216600,-0.21942810
-22.45011847,-2.98699900,-0.30945770
-22.42963847,-2.98699900,-0.30945770
-22.40915848,-2.98699900,-0.39979250
-22.38867848,-2.94167900,-0.49012730
-22.36819848,-2.94167900,-0.49012730
-22.34771848,-2.89651200,-0.49012730
-22.32723848,-2.89651200,-0.49012730
-22.30675848,-2.89651200,-0.58015690
-22.28627848,-2.85119200,-0.67049160
-22.26579848,-2.85119200,-0.76052120
-22.24531848,-2.80602400,-0.76052120
-22.22483848,-2.80602400,-0.85085610
-22.20435848,-2.80602400,-0.85085610
-22.18387848,-2.76070400,-0.94119080
-22.16339848,-2.71553700,-1.03122000
-22.14291848,-2.71553700,-1.03122000
-22.12243848,-2.71553700,-1.03122000
-22.10195848,-2.67021700,-1.12155500
-22.08147848,-2.67021700,-1.21189000
-22.06099848,-2.62489700,-1.21189000
-22.04051848,-2.62489700,-1.30192000
-22.02003848,-2.62489700,-1.30192000
-21.99955848,-2.57973000,-1.39225400
-21.97907848,-2.53441000,-1.48228400
-21.95859848,-2.53441000,-1.48228400
-21.93811848,-2.53441000,-1.57261900
-21.91763848,-2.53441000,-1.57261900
-21.89715848,-2.48924200,-1.66295400
-21.87667848,-2.44392200,-1.66295400
-21.85619848,-2.39875500,-1.75298300
-21.83571848,-2.39875500,-1.75298300
-21.81523848,-2.35343500,-1.75298300
-21.79475848,-2.35343500,-1.93365300
-21.77427848,-2.35343500,-1.93365300
-21.75379848,-2.30811500,-1.93365300
-21.73331848,-2.26294800,-1.93365300
-21.71283848,-2.26294800,-2.02368200
-21.69235848,-2.21762800,-2.11401700
-21.67187848,-2.21762800,-2.11401700
-21.65139848,-2.17246000,-2.11401700
-21.63091848,-2.17246000,-2.11401700
-21.61043848,-2.17246000,-2.20404700
-21.58995848,-2.12714000,-2.29438200
-21.56947848,-2.08197300,-2.29438200
-21.54899848,-2.08197300,-2.29438200
-21.52851848,-2.03665300,-2.38471600
-21.50803848,-2.03665300,-2.47474600
-21.48755848,-1.99148500,-2.38471600
-21.46707848,-1.99148500,-2.47474600
-21.44659848,-1.99148500,-2.47474600
-21.42611848,-1.94616500,-2.56508100
-21.40563848,-1.90084500,-2.65541600
-21.38515848,-1.90084500,-2.65541600
-21.36467848,-1.85567800,-2.65541600
-21.34419848,-1.81035800,-2.74544500
-21.32371848,-1.81035800,-2.65541600
-21.30323848,-1.81035800,-2.83578000
-21.28275848,-1.76519100,-2.83578000
-21.26227848,-1.71987100,-2.83578000
-21.24179848,-1.71987100,-3.01614400
-21.22131848,-1.67470300,-3.01614400
-21.20083848,-1.62938300,-3.01614400
-21.18035848,-1.62938300,-3.01614400
-21.15987848,-1.58406300,-3.10647900
-21.13939848,-1.58406300,-3.10647900
-21.11891848,-1.53889600,-3.19650900
-21.09843848,-1.53889600,-3.28684400
-21.07795848,-1.49357600,-3.28684400
-21.05747848,-1.44840800,-3.37717800
-21.03699848,-1.44840800,-3.37717800
-21.01651848,-1.44840800,-3.37717800
-20.99603848,-1.35792100,-3.46720800
-20.97555848,-1.35792100,-3.46720800
-20.95507848,-1.31260100,-3.55754300
-20.93459848,-1.26743400,-3.55754300
-20.91411848,-1.26743400,-3.64757200
-20.89363848,-1.26743400,-3.64757200
-20.87315848,-1.22211400,-3.64757200
-20.85267848,-1.17679400,-3.73790700
-20.83219848,-1.17679400,-3.73790700
-20.81171848,-1.13162600,-3.73790700
-20.79123848,-1.13162600,-3.73790700
-20.77075849,-1.08630600,-3.82824200
-20.75027849,-1.08630600,-3.82824200
-20.72979849,-1.04113900,-3.91827200
-20.70931849,-0.99581900,-3.91827200
-20.68883849,-0.99581900,-3.91827200
-20.66835849,-0.95065160,-4.00860600
-20.64787849,-0.90533160,-4.00860600
-20.62739849,-0.90533160,-4.09894100
-20.60691849,-0.86001160,-4.09894100
-20.58643849,-0.86001160,-4.09894100
-20.56595849,-0.81484420,-4.09894100
-20.54547849,-0.76952420,-4.18897100
-20.52499849,-0.76952420,-4.18897100
-20.50451849,-0.72435680,-4.18897100
-20.48403849,-0.72435680,-4.27930500
-20.46355849,-0.67903690,-4.27930500
-20.44307849,-0.63386950,-4.27930500
-20.42259849,-0.63386950,-4.27930500
-20.40211849,-0.63386950,-4.36933500
-20.38163849,-0.54338200,-4.36933500
-20.36115849,-0.54338200,-4.45967000
-20.34067849,-0.49806210,-4.45967000
-20.32019849,-0.49806210,-4.45967000
-20.29971849,-0.45274210,-4.55000400
-20.27923849,-0.40757470,-4.45967000
-20.25875849,-0.40757470,-4.55000400
-20.23827849,-0.36225470,-4.55000400
-20.21779849,-0.31708730,-4.64003400
-20.19731849,-0.31708730,-4.64003400
-20.17683849,-0.27176730,-4.64003400
-20.15635849,-0.27176730,-4.73036900
-20.13587849,-0.22659990,-4.73036900
-20.11539849,-0.18127990,-4.73036900
-20.09491849,-0.13596000,-4.82070400
-20.07443849,-0.13596000,-4.82070400
-20.05395849,-0.13596000,-4.82070400
-20.03347849,-0.09079257,-4.82070400
-20.01299849,-0.04547258,-4.82070400
-19.99251849,-0.04547258,-4.91073300
-19.97203849,-0.00030519,-4.91073300
-19.95155849,-0.00030519,-5.00106800
-19.93107849,0.04501480,-5.00106800
-19.91059849,0.09018219,-5.00106800
-19.89011849,0.09018219,-5.00106800
-19.86963849,0.13550220,-5.00106800
-19.84915849,0.18066960,-5.00106800
-19.82867849,0.18066960,-5.09109800
-19.80819849,0.18066960,-5.09109800
-19.78771849,0.22583700,-5.09109800
-19.76723849,0.27115700,-5.18143300
-19.74675849,0.31632440,-5.09109800
-19.72627849,0.31632440,-5.18143300
-19.70579849,0.36164430,-5.18143300
-19.68531849,0.36164430,-5.18143300
-19.66483849,0.40681170,-5.18143300
-19.64435849,0.45213170,-5.27176700
-19.62387849,0.45213170,-5.27176700
-19.60339849,0.49729910,-5.27176700
-19.58291849,0.49729910,-5.27176700
-19.56243849,0.54261910,-5.27176700
-19.54195849,0.58793910,-5.36179700
-19.52147849,0.58793910,-5.36179700
-19.50099849,0.63310650,-5.36179700
-19.48051849,0.63310650,-5.36179700
-19.46003849,0.67842640,-5.36179700
-19.43955849,0.67842640,-5.36179700
-19.41907849,0.72359380,-5.36179700
-19.39859849,0.72359380,-5.36179700
-19.37811849,0.81408130,-5.36179700
-19.35763849,0.81408130,-5.36179700
-19.33715849,0.85940120,-5.36179700
-19.31667849,0.85940120,-5.36179700
-19.29619849,0.90472120,-5.36179700
-19.27571849,0.90472120,-5.36179700
-19.25523849,0.90472120,-5.36179700
-19.23475849,0.94988860,-5.36179700
-19.21427849,0.94988860,-5.36179700
-19.19379849,0.99520860,-5.36179700
-19.17331849,0.99520860,-5.36179700
-19.15283849,1.04037600,-5.36179700
-19.13235849,1.08569600,-5.36179700
-19.11187850,1.08569600,-5.36179700
-19.09139850,1.13086300,-5.36179700
-19.07091850,1.17618300,-5.36179700
-19.05043850,1.17618300,-5.36179700
-19.02995850,1.17618300,-5.45213200
-19.00947850,1.26667100,-5.45213200
-18.98899850,1.26667100,-5.45213200
-18.96851850,1.26667100,-5.45213200
-18.94803850,1.31199100,-5.54246700
-18.92755850,1.31199100,-5.54246700
-18.90707850,1.35715800,-5.54246700
-18.88659850,1.35715800,-5.54246700
-18.86611850,1.40247800,-5.63249600
-18.84563850,1.40247800,-5.54246700
-18.82515850,1.44764600,-5.63249600
-18.80467850,1.44764600,-5.63249600
-18.78419850,1.49296500,-5.63249600
-18.76371850,1.53813300,-5.72283100
-18.74323850,1.53813300,-5.72283100
-18.72275850,1.53813300,-5.72283100
-18.70227850,1.58345300,-5.72283100
-18.68179850,1.62877300,-5.72283100
-18.66131850,1.62877300,-5.81286000
-18.64083850,1.67394000,-5.81286000
-18.62035850,1.67394000,-5.81286000
-18.59987850,1.71926000,-5.81286000
-18.57939850,1.71926000,-5.90319500
-18.55891850,1.76442800,-5.90319500
-18.53843850,1.76442800,-5.90319500
-18.51795850,1.80974800,-5.90319500
-18.49747850,1.80974800,-5.90319500
-18.47699850,1.85491500,-5.90319500
-18.45651850,1.85491500,-5.90319500
-18.43603850,1.90023500,-5.90319500
-18.41555850,1.90023500,-5.99353000
-18.39507850,1.90023500,-5.99353000
-18.37459850,1.94540200,-5.99353000
-18.35411850,1.99072200,-5.99353000
-18.33363850,1.99072200,-5.90319500
-18.31315850,2.03604200,-5.99353000
-18.29267850,2.08121000,-5.99353000
-18.27219850,2.08121000,-5.90319500
-18.25171850,2.08121000,-5.90319500
-18.23123850,2.12653000,-5.90319500
-18.21075850,2.12653000,-5.90319500
-18.19027850,2.17169700,-5.90319500
-18.16979850,2.17169700,-5.90319500
-18.14931850,2.21701700,-5.90319500
-18.12883850,2.21701700,-5.90319500
-18.10835850,2.26218500,-5.90319500
-18.08787850,2.26218500,-5.90319500
